券種,組み合わせ,配当,人気
単勝,3,490,3
複勝,3,120,3
複勝,2,110,1
複勝,5,110,2
馬連,2-3,650,3
ワイド,2-3,180,2
ワイド,3-5,230,3
ワイド,2-5,160,1
馬単,3-2,1760,11
3連複,2-3-5,440,1
3連単,3-2-5,4140,12
