馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アンドローゼス,牝3,杉原,美浦・加藤士,差し,5.4,2,2,3歳未勝利,35.5,446(0),新潟,8,連闘,Y,,3,スワーヴリチャード,ワークフォース,,B
2,1,リリエンフェルト,牝3,木幡巧,美浦・相沢,差し,10.1,5,3,3歳未勝利,36.1,448(-2),新潟,8,連闘,Y,,3,ルーラーシップ,ダイワメジャー,,
3,2,ヒットアンドロール,牡3,石田,美浦・宗像,差し,34.7,11,3,3歳未勝利,35.3,440(+4),新潟,7,連闘,Y,,3,ブリックスアンドモルタル,キングカメハメハ,,
4,2,ユッカラン,牝3,石橋脩,美浦・松山,差し,57.8,13,5,3歳未勝利,35.9,456(+4),新潟,7,連闘,Y,,3,サトノアレス,ジャングルポケット,,
5,3,カシノカンピオーネ,牡3,岩部,美浦・天間,追込,387.5,17,,,0.0,486(0),新潟,36,中4週,Y,,3,コパノリッキー,スクリーンヒーロー,,
6,3,コスモカノア,牝3,津村,美浦・大和田,差し,12.3,7,5,3歳未勝利,35.5,372(0),新潟,8,連闘,Y,,3,ゴールドシップ,ディープインパクト,,
7,4,カラーオブジアース,牡3,荻野極,美浦・上原佑,先行,21.6,9,5,3歳未勝利,38.3,466(-4),札幌,14,中1週,Y,,3,キズナ,シンボリクリスエス,,
8,4,ダノンタイムリー,牡3,坂井,美浦・尾関,差し,10.2,6,8,3歳未勝利,36.8,452(-4),東京,91,中12週,Y,,3,Postponed,Bahamian Bounty,,
9,5,ビーンスターク,牡3,戸崎圭,美浦・栗田,,6.7,4,4,3歳未勝利,36.2,466(-2),新潟,7,連闘,Y,,3,ロジャーバローズ,アグネスデジタル,,
10,5,コスモバタール,牝3,柴田大,美浦・粕谷,差し,268.4,16,12,3歳未勝利,38.3,460(+4),東京,98,中13週,Y,,3,Cracksman,Shamardal,,
11,6,ジャジャウマアスク,牝3,武藤,美浦・田島,差し,17.1,8,5,3歳未勝利,35.9,394(-4),新潟,22,中2週,Y,,3,オルフェーヴル,ハーツクライ,,
12,6,スクイッドラン,セ3,原田和,美浦・松山,追込,417.1,18,15,3歳未勝利,38.2,514(+4),東京,85,中11週,Y,,1,ラニ,シンボリクリスエス,,
13,7,ユウキヒャクバイ,牡3,大江比,美浦・加藤和,先行,24.7,10,3,3歳未勝利,35.3,508(+8),新潟,21,中2週,Y,,3,アドマイヤムーン,Doyen,,
14,7,ヴェルディール,牡3,横山琉,美浦・林,追込,149.6,14,16,3歳未勝利,37.1,546(-6),福島,50,中6週,Y,,1,キタサンブラック,Scat Daddy,,
15,7,コアクト,牝3,江田照,美浦・宗像,差し,40.3,12,4,3歳未勝利,35.4,430(0),札幌,29,中3週,Y,,3,イスラボニータ,ディープインパクト,,
16,8,レッドセラス,牡3,嶋田,美浦・大竹,追込,200.0,15,13,3歳未勝利,37.6,498(+12),東京,70,中9週,Y,,2,ハービンジャー,キングカメハメハ,,
17,8,ジャンバラヤ,牡3,田辺,美浦・中舘,差し,4.3,1,2,3歳未勝利,34.9,428(+2),新潟,7,連闘,Y,,3,シルバーステート,ハービンジャー,,
18,8,キャルベイクルーズ,牡3,柴田善,美浦・鹿戸,差し,5.7,3,3,3歳未勝利,35.3,414(+2),新潟,14,中1週,Y,,3,レイデオロ,クロフネ,,
