着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,12,シャドウフューリー,牡4,58.0,ルメー,1:20.5,,1,1.7,33.3,栗東杉山晴,484(+4)
2,6,9,ティニア,牡4,58.0,戸崎圭,1:20.7,1.1/4,3,9.8,33.2,栗東池江,504(+6)
3,5,7,レガトゥス,セ6,58.0,北村宏,1:20.8,1/2,9,24.0,34.1,美浦木村,544(0)
4,6,8,フロムダスク,牡4,58.0,武豊,1:21.2,2.1/2,4,15.6,33.3,栗東森秀,504(-6)
5,7,10,ウインモナーク,牡5,58.0,松岡,1:21.3,クビ,5,16.9,33.6,美浦奥平,492(+6)
6,8,13,ベガリス,牝4,56.0,坂井,1:21.4,1/2,2,4.8,35.1,栗東高橋忠,434(0)
7,2,2,タイセイキューティ,牝4,56.0,原,1:21.4,1/2,6,18.1,33.2,美浦奥村武,452(-2)
8,7,11,コスモエスパーダ,牡8,58.0,野中,1:21.7,1.3/4,13,258.7,34.7,美浦天間,506(-2)
9,5,6,トラベログ,牝4,56.0,横山和,1:21.8,クビ,8,23.2,35.5,美浦岩戸,464(+6)
10,4,4,サンカルパ,牝5,56.0,津村,1:21.8,ハナ,7,18.5,34.1,美浦田中博,494(-2)
11,4,5,ワンスカイ,牡7,58.0,吉田豊,1:21.8,アタマ,11,121.4,33.5,美浦斎藤誠,514(-4)
12,1,1,ウナギノボリ,牡5,58.0,Mデム,1:21.9,3/4,10,49.5,33.4,栗東音無,476(+6)
13,3,3,クムシラコ,牡6,58.0,黛,1:22.2,1.1/2,12,230.7,34.2,美浦石毛,468(-8)
