コーナー,通過順
1コーナー,"9,1,11(4,13)2-(7,12)3,5,8(6,14)-10"
2コーナー,"(*9,1,11)-4,13,2(7,12)5,3,8(6,14)-10"
3コーナー,"11(9,1)4,13(2,7)(12,5)(8,14)-(3,6)-10"
4コーナー,"(*11,9)(1,4)(2,7,13)(12,5)(8,14)6-10,3"
