馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アメリカンピース,セ6,小坂,栗東・音無,先行,2.7,1,2,障害3歳以上未勝利,13.0,452(-6),新潟,133,中18週,Y,,3,Tapit,Ghostzapper,,
2,2,ヴィクティファルス,セ6,小牧加,栗東・池添,先行,3.7,2,15,,40.1,490(+6),中京,85,中11週,Y,,3,ハーツクライ,Galileo,,
3,3,オステリア,牡5,高田,栗東・宮本,先行,9.8,4,3,障害4歳以上未勝利,13.3,520(+4),新潟,232,中32週,Y,Y,3,ドレフォン,ダイワメジャー,,
4,3,プリンセスララア,牝7,,美浦・的場,追込,85.5,11,7,障害3歳以上未勝利,13.4,424(-6),新潟,71,中9週,Y,,3,スピルバーグ,ジェネラス,,
5,4,アルデドゥオーモ,牡3,五十嵐,美浦・矢野,先行,27.5,7,5,障害3歳以上未勝利,14.0,482(-2),京都,21,中2週,Y,,3,オルフェーヴル,アグネスタキオン,,
6,4,ベッサラビア,セ7,田村,栗東・藤沢,差し,112.2,13,5,障害3歳以上未勝利,13.9,466(+6),京都,29,中3週,Y,,3,ロードカナロア,ディープインパクト,,
7,5,アークデトリオンフ,牡5,,美浦・和田郎,差し,183.9,14,13,障害3歳以上未勝利,14.0,490(-2),福島,36,中4週,Y,,3,ルーラーシップ,ネオユニヴァース,,
8,5,フィッシュポンド,牡4,大江圭,美浦・小笠,先行,74.8,10,7,障害3歳以上未勝利,13.8,518(+14),中山,106,中14週,Y,,3,ロードカナロア,ファルブラヴ,,
9,6,カイトレッド,牝7,上野,美浦・和田雄,,4.7,3,3,障害3歳以上未勝利,13.8,484(+2),京都,21,中2週,Y,,3,ゴールドヘイロー,ジャングルポケット,,B
10,6,メイショウコホク,セ7,難波,栗東・藤沢,先行,9.8,5,2,障害3歳以上未勝利,13.7,506(0),京都,29,中3週,Y,,3,ダイワメジャー,Kris S.,,
11,7,ディープマインド,牡4,中村,栗東・本田,先行,74.4,9,6,障害3歳以上未勝利,13.7,544(+14),福島,49,中6週,Y,,3,マインドユアビスケッツ,アグネスタキオン,,
12,7,サトノミスチーフ,牡4,黒岩,栗東・平田,差し,87.9,12,9,障害4歳以上未勝利,13.9,526(+28),小倉,322,中45週,Y,Y,3,Into Mischief,Indian Charlie,,
13,8,マテンロウジョイ,牡4,西谷誠,栗東・四位,,12.3,6,4,障害3歳以上未勝利,13.6,468(+14),小倉,169,中23週,Y,,3,ハービンジャー,サンデーサイレンス,,
14,8,ララプロフォン,牡4,井上,栗東・坂口,差し,47.4,8,13,3歳以上1勝クラス,38.2,518(+18),福島,43,中5週,Y,,2,ドゥラメンテ,Storm Cat,,
