着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,8,エンペラーズソード,セ3,57.0,菅原明,1:33.1,,3,5.5,33.1,美浦高木,496(0)
2,2,2,アンパドゥ,牡4,58.0,ルメー,1:33.2,3/4,1,2.0,32.9,美浦木村,506(+4)
3,8,9,アルゲンテウス,セ6,58.0,武豊,1:33.3,1/2,7,20.9,32.8,美浦小島,468(+6)
4,3,3,ワンモアスマイル,牡3,57.0,レーン,1:33.5,1.1/4,4,8.0,33.2,栗東藤岡,452(-2)
5,7,7,ストレイトトーカー,牡3,57.0,大野,1:33.6,3/4,5,10.9,33.6,美浦岩戸,474(0)
6,8,10,ツルマウカタチ,牡4,58.0,嶋田,1:33.7,1/2,8,52.4,33.2,美浦手塚久,470(-2)
7,4,4,マテンロウバローズ,牡3,57.0,横山典,1:34.0,1.3/4,2,4.1,33.8,栗東昆,480(-8)
8,1,1,ジルバーン,牡6,58.0,池添,1:34.0,ハナ,9,136.0,33.4,栗東緒方,436(-6)
9,6,6,ヒロノゴウカイ,牡6,58.0,菅原隆,1:34.2,1.1/4,10,336.0,33.4,美浦蛯名利,502(+6)
10,5,5,コリカンチャ,セ3,57.0,Cデム,1:34.3,3/4,6,17.4,33.5,栗東斉藤崇,482(-2)
