馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ダイシンラー,牡2,,栗東・梅田,差し,150.4,12,5,,34.9,506(+2),中京,14,中1週,Y,,3,サトノダイヤモンド,タイキシャトル,
2,1,アドマイヤズーム,牡2,川田,栗東・友道,先行,9.1,5,1,2歳未勝利,35.0,468(+2),京都,35,中4週,Y,,2,モーリス,ハーツクライ,
3,2,ランスオブカオス,牡2,吉村,栗東・奥村豊,追込,45.8,9,1,2歳新馬,33.6,498(-4),京都,14,中1週,Y,,1,シルバーステート,ローエングリン,
4,2,ミュージアムマイル,牡2,Ｃデム,栗東・高柳大,差し,3.7,2,1,,33.7,494(-2),京都,35,中4週,Y,,3,リオンディーズ,ハーツクライ,
5,3,コスモストーム,牡2,秋山稔,栗東・北出,先行,297.9,15,5,,38.9,498(-2),園田,24,中2週,,,2,デクラレーションオブウォー,キングカメハメハ,
6,3,アルレッキーノ,牡2,ルメー,美浦・国枝,,12.7,8,5,,35.2,466(+6),東京,71,中9週,Y,,3,ブリックスアンドモルタル,キングカメハメハ,
7,4,クラスペディア,牡2,小崎,栗東・河嶋,,210.3,14,5,,35.3,496(+4),東京,43,中5週,Y,,3,ミスターメロディ,アグネスタキオン,
8,4,アルテヴェローチェ,牡2,武豊,栗東・須貝,差し,3.3,1,1,,34.5,472(+14),東京,71,中9週,Y,,2,モーリス,ディープインパクト,
9,5,エルムラント,牡2,藤岡佑,美浦・鹿戸,逃げ,299.5,16,12,,38.4,474(-2),中山,15,中1週,Y,,3,フィエールマン,Exceed And Excel,
10,5,トータルクラリティ,牡2,北村友,栗東・池添,先行,6.6,3,1,,34.0,474(+12),新潟,112,中15週,Y,,2,バゴ,スペシャルウィーク,
11,6,ニタモノドウシ,牡2,ムーア,美浦・高木,差し,10.9,6,1,,34.4,464(+4),札幌,119,中16週,Y,,2,ディーマジェスティ,Petionville,
12,6,パンジャタワー,牡2,松山,栗東・橋口,差し,9.0,4,1,,33.8,486(+6),東京,43,中5週,Y,,2,タワーオブロンドン,ヴィクトワールピサ,
13,7,エイシンワンド,牡2,,栗東・大久保,先行,119.6,11,8,,34.9,482(-4),東京,43,中5週,Y,,3,ディスクリートキャット,タイキシャトル,
14,7,テイクイットオール,牡2,岩田望,栗東・中竹,先行,181.0,13,6,,34.8,446(+2),京都,22,中2週,Y,,2,キズナ,War Front,
15,8,ドラゴンブースト,牡2,田口,栗東・藤野,先行,83.9,10,2,,34.0,472(+6),京都,36,中4週,Y,,3,スクリーンヒーロー,エンパイアメーカー,
16,8,タイセイカレント,牡2,坂井,栗東・矢作,差し,12.7,7,2,,34.3,486(0),東京,71,中9週,Y,,2,モーリス,Galileo,
