馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,エセルフリーダ,牝4,武藤,美浦・武藤,先行,8.0,2,15,,39.3,488(+24),阪神,155,中21週,Y,,3,キタサンブラック,ハービンジャー,
2,2,エリダヌス B,牝5,野中,美浦・青木,差し,71.1,10,8,,34.6,502(-2),新潟,21,中2週,Y,,3,ゴールドシップ,ダノンシャンティ,
3,3,ブランデーロック B,牡6,,美浦・青木,差し,81.9,11,7,,33.6,494(+8),東京,21,中2週,Y,,3,マクフィ,マーベラスサンデー,
4,4,ミスタージーティー,牡4,藤岡佑,栗東・矢作,差し,8.4,3,12,,39.4,480(+14),東京,147,中20週,Y,,3,ドゥラメンテ,Sadler's Wells,
5,5,エイカイマッケンロ B,セ6,北村宏,栗東・藤原,差し,48.5,9,12,,45.0,482(-2),東京,176,中24週,Y,,3,ロードカナロア,ハービンジャー,
6,5,スパークリシャール,セ4,吉田豊,美浦・小島,追込,23.3,6,4,,33.1,482(+8),東京,21,中2週,Y,,3,スワーヴリチャード,シンボリクリスエス,
7,6,クレバーテースト,セ6,プーシ,栗東・佐藤悠,先行,34.5,7,3,,37.0,452(+2),札幌,78,中10週,Y,,3,オルフェーヴル,サクラバクシンオー,
8,6,マイネルブリックス,牡4,松岡,美浦・黒岩,差し,37.2,8,4,,34.6,474(0),函館,119,中16週,Y,,3,ブリックスアンドモルタル,アグネスタキオン,
9,7,コスモフロイデ,牡6,柴田大,美浦・天間,差し,221.6,12,12,,35.3,478(0),東京,21,中2週,Y,,3,コパノリッキー,ステイゴールド,
10,7,エラン,牡4,横山武,美浦・蛯名正,,10.9,4,1,3歳以上2勝クラス,34.3,468(+2),東京,22,中2週,Y,,3,ラブリーデイ,ディープインパクト,
11,8,モズロックンロール,牡5,菅原明,栗東・藤岡,差し,11.1,5,15,,34.4,522(+2),新潟,15,中1週,Y,,3,ビーチパトロール,マンハッタンカフェ,
12,8,ウィクトルウェルス,牡3,ルメー,美浦・宮田,先行,1.4,1,1,,33.6,512(+4),東京,154,中21週,Y,,3,リアルスティール,ヴィクトワールピサ,
