着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,13,コガネノソラ,牝5,55.0,菊沢,1:45.6,,9,29.2,34.1,美浦菊沢,466(-6)
2,7,14,ジョイフルニュース,牝4,55.0,大野,1:45.8,1.1/2,2,3.5,34.7,美浦大竹,454(-6)
3,8,16,カニキュル,牝5,55.0,杉原,1:45.8,ハナ,11,52.2,34.1,美浦菊沢,512(-2)
4,6,11,ケリフレッドアスク,牝4,57.0,西塚,1:45.9,クビ,10,35.5,34.0,栗東藤原,452(-2)
5,8,15,テレサ,牝4,55.0,松若,1:45.9,クビ,5,12.5,35.0,栗東杉山晴,444(-2)
6,6,12,レーゼドラマ,牝4,55.0,丸山,1:46.0,クビ,6,14.8,35.8,栗東辻野,470(-6)
7,5,10,カネラフィーナ,牝4,55.0,石川,1:46.0,クビ,3,7.5,34.8,美浦手塚久,484(+6)
8,2,3,パラディレーヌ,牝4,55.0,丹内,1:46.1,クビ,1,2.9,34.4,栗東千田,510(+6)
9,3,5,パレハ,牝5,55.0,田山,1:46.1,クビ,8,27.0,34.5,栗東新谷,434(-6)
10,2,4,アンリーロード,牝6,55.0,富田,1:46.1,クビ,16,177.7,33.9,栗東茶木,482(+2)
11,4,8,ブラウンラチェット,牝4,55.0,武藤,1:46.6,3,12,70.7,35.4,美浦手塚久,450(-4)
12,1,2,フィールシンパシー,牝7,55.0,横山琉,1:46.9,2,13,72.7,35.5,美浦小島,464(-4)
13,1,1,エラトー,牝5,55.0,斎藤,1:46.9,ハナ,7,20.0,35.4,栗東上村,496(+6)
14,4,7,レディマリオン,牝5,55.0,小沢,1:47.0,1/2,15,114.3,35.6,栗東長谷川,452(-10)
15,5,9,コンドゥイア,牝4,55.0,鷲頭,1:47.3,2,14,111.8,36.2,栗東井上,484(-4)
16,3,6,ミッキーゴージャス,牝6,55.0,横山典,1:47.4,クビ,4,8.1,35.4,栗東安田,450(-6)
