馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,サクセスエース B,牡5,ルメー,美浦・竹内,先行,23.4,7,7,4歳以上2勝クラス,40.2,492(+2),中山,13,中1週,Y,,3,ジョーカプチーノ,アグネスデジタル,
2,2,トーアシオン,セ7,木幡巧,美浦・辻,差し,17.1,6,2,,37.0,480(-2),中山,73,中9週,Y,,3,プリサイスエンド,ゴールドアリュール,
3,2,サイモンルモンド,セ6,,美浦・小桧山,追込,558.3,15,10,,36.1,460(-2),中山,14,中1週,Y,,3,ダノンシャンティ,サクラローレル,
4,3,フームスムート B,牡6,丹内,美浦・水野,先行,46.2,8,8,,37.1,538(-4),小倉,28,中3週,Y,,3,トゥザグローリー,ワイルドラッシュ,
5,3,スズノイナズマ,セ5,津村,美浦・深山,先行,224.8,14,12,4歳以上2勝クラス,39.8,474(-4),東京,21,中2週,Y,,3,リーチザクラウン,アグネスタキオン,
6,4,ガルヴィハーラ,牡7,内田博,美浦・萩原,差し,63.6,10,13,,38.1,500(+4),中山,73,中9週,Y,,3,ゴールドアリュール,Rahy,
7,4,トップオブジェラス,牡4,横山武,美浦・高木,先行,2.1,1,1,4歳以上1勝クラス,38.4,530(0),中山,14,中1週,Y,,3,ドゥラメンテ,Petionville,
8,5,オクトニオン,牡4,菅原明,美浦・斎藤誠,差し,15.1,5,8,4歳以上2勝クラス,36.1,540(+4),東京,28,中3週,Y,,3,ヘニーヒューズ,Lonhro,
9,5,イスカンダル,牡4,川田,美浦・岩戸,差し,3.8,2,2,,36.4,470(+4),中京,55,中7週,Y,,3,アメリカンペイトリオット,ゴールドアリュール,
10,6,アメリカンエール B,牡5,武藤,美浦・戸田,差し,57.7,9,4,3歳以上2勝クラス,37.8,506(+4),中山,97,中13週,Y,,3,Tapit,Broken Vow,
11,6,カンピオーネ,牡4,横山和,美浦・栗田,差し,6.0,3,7,4歳以上2勝クラス,38.5,518(-4),中山,55,中7週,Y,,3,ヘニーヒューズ,ダンシングブレーヴ,
12,7,ジュールサイクル,牝6,石川,美浦・田中剛,追込,208.3,13,8,,36.3,458(-4),東京,20,中2週,Y,,3,キンシャサノキセキ,シンボリクリスエス,
13,7,デアノヴァ,牝4,戸崎圭,美浦・伊坂,差し,8.0,4,9,4歳以上2勝クラス,35.0,476(-2),東京,28,中3週,Y,,3,ホッコータルマエ,シンボリクリスエス,
14,8,タシロ B,牡6,杉原,美浦・伊藤大,,111.6,11,12,4歳以上2勝クラス,40.8,532(-4),中山,13,中1週,Y,,3,パイロ,ホワイトマズル,
15,8,セイウンロミオ,牡5,大野,美浦・田村,差し,161.2,12,1,4歳以上1勝クラス,37.9,538(+8),中山,335,中47週,Y,Y,3,ドゥラメンテ,フサイチコンコルド,
