券種,組み合わせ,配当,人気
単勝,3,710,3
複勝,3,230,4
複勝,14,130,1
複勝,8,180,3
枠連,2-7,770,3
馬連,3-14,1120,3
ワイド,3-14,480,3
ワイド,3-8,770,6
ワイド,8-14,350,1
馬単,3-14,2580,7
3連複,3-8-14,2080,2
3連単,3-14-8,12050,16
