コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"3-13-(6,8)12(2,15)(5,7)10,1(4,9,11)-14"
4コーナー,"3-13(6,8)(12,15)(2,5,7,10)(1,9)(4,11)-14"
