馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,フクシマコウヨウ,牝4,岩田康,美浦・小島,差し,165.8,10,15,4歳以上1勝クラス,40.2,462(+2),東京,21,中2週,Y,,3,アドマイヤマーズ,Van Nistelrooy,,
2,2,エムフォー,牡3,小林美,栗東・石坂,,3.9,2,12,3歳1勝クラス,41.2,458(-2),阪神,105,中14週,Y,,3,フォーウィールドライブ,バトルプラン,,
3,3,セイルロケット,牡4,小沢,栗東・橋口,先行,30.6,7,16,4歳以上1勝クラス,39.0,480(+18),阪神,105,中14週,Y,,2,スワーヴリチャード,キンシャサノキセキ,,
4,4,キャンドルマス,牡5,北村友,栗東・小崎,差し,15.6,6,4,3歳以上1勝クラス,34.8,504(-2),函館,7,連闘,Y,,3,パイロ,アドマイヤムーン,,
5,5,ムーンブランシュ,牝3,古川吉,美浦・牧,先行,9.0,4,6,3歳以上1勝クラス,35.4,478(-4),函館,6,連闘,Y,,3,ドレフォン,Paynter,,
6,5,グッバイウェーブ,牝4,横山琉,美浦・中川,先行,44.1,9,8,,32.3,458(-6),新潟,34,中4週,Y,,3,ミスターメロディ,ディープインパクト,,
7,6,クイーンレグナント,牝3,横山和,美浦・嘉藤,先行,11.2,5,13,,33.9,442(-2),新潟,28,中3週,Y,,3,タワーオブロンドン,ダノンシャンティ,,
8,6,カップッチョ,牡9,遠藤,美浦・佐藤吉,追込,263.6,12,12,4歳以上1勝クラス,35.6,498(-10),小倉,125,中17週,Y,,3,ジョーカプチーノ,ウイニングチケット,,
9,7,タイセイブルーム,牡3,長浜,美浦・古賀慎,先行,6.6,3,7,3歳1勝クラス,37.6,486(0),東京,27,中3週,Y,,3,マテラスカイ,ディープインパクト,,
10,7,クロナ,牡3,舟山,栗東・高橋亮,先行,2.0,1,1,3歳未勝利,34.9,462(+4),函館,7,連闘,Y,,3,スワーヴリチャード,Exchange Rate,,
11,8,ワイルドゴーア,牡4,石田,美浦・加藤士,先行,31.7,8,12,4歳以上1勝クラス,35.1,458(+2),新潟,49,中6週,Y,,3,タワーオブロンドン,オルフェーヴル,,
12,8,サイコウダネ,牡5,河原田,美浦・天間,先行,178.2,11,13,,35.9,452(0),新潟,27,中3週,Y,,3,タリスマニック,キングズベスト,,
