コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"9,11(4,15)(1,7,14)13(8,10,12)-(3,16)6,5,2"
4コーナー,"(*9,11)4(7,15,14)(1,13)(10,12)8-(3,16)5,6-2"
