コーナー,通過順
1コーナー,"5,11,13,4,12(6,10)8(7,9)(1,3)15,14-(2,16)"
2コーナー,"5(11,13)(4,12,10)(6,9)(7,8)(1,3)15,14-16,2"
3コーナー,"(*11,13)(5,9)(12,10)3,4(7,6,15)8(1,14)16-2"
4コーナー,"(11,*13)(9,10)(12,3)15(5,4,6)(7,8)1(16,14)-2"
