券種,組み合わせ,配当,人気
単勝,4,160,1
複勝,4,110,1
複勝,7,490,9
複勝,5,210,3
枠連,3-5,1920,7
馬連,4-7,1860,7
ワイド,4-7,830,7
ワイド,4-5,350,2
ワイド,5-7,1440,17
馬単,4-7,2600,10
3連複,4-5-7,2530,8
3連単,4-7-5,12260,29
