馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ルクルト,牡6,斎藤,栗東・吉村,差し,27.5,8,5,,36.0,454(-2),中山,34,中4週,Y,,3,キングズベスト,Curlin,
2,1,メイショウクリフト,牡4,鮫島駿,栗東・笹田,先行,6.8,2,8,,37.7,452(+2),京都,26,中3週,Y,,3,シルバーステート,キングカメハメハ,
3,2,アランチャータ,牝4,角田河,栗東・上村,先行,68.7,12,1,4歳以上2勝クラス,37.4,480(+14),阪神,237,中33週,Y,Y,3,リーチザクラウン,キングカメハメハ,
4,2,ジェットエンブレム,牡5,Ｍデム,栗東・石坂,先行,39.0,10,7,,37.7,530(+2),京都,26,中3週,Y,,3,ヘニーヒューズ,ネオユニヴァース,
5,3,ラヴケリー,牝5,松山,栗東・高柳大,差し,6.8,3,4,,36.2,468(+4),京都,26,中3週,Y,,3,カレンブラックヒル,シンボリクリスエス,
6,3,タイセイブリリオ,牡4,田口,栗東・大橋,追込,98.3,15,15,,37.0,482(+2),新潟,14,中1週,Y,,3,ディープブリランテ,キングカメハメハ,
7,4,ショウゲッコウ,牝6,川又,栗東・杉山佳,差し,134.6,16,9,,34.5,486(+10),小倉,70,中9週,Y,,3,プリサイスエンド,Sky Mesa,
8,4,アルムラトゥール B,牡3,和田竜,栗東・川村,,9.2,5,1,3歳以上2勝クラス,37.0,504(+6),京都,27,中3週,Y,,3,コパノリッキー,キングカメハメハ,
9,5,テイエムランウェイ B,牡4,岩田康,栗東・飯田雄,先行,52.9,11,16,,40.1,494(+10),京都,167,中23週,Y,,3,スズカコーズウェイ,ブライアンズタイム,
10,5,プラチナムレイアー B,牡5,西村淳,栗東・吉岡,差し,19.1,7,5,,36.7,506(+2),京都,26,中3週,Y,,3,マツリダゴッホ,アグネスデジタル,
11,6,スウィートプロミス,牝4,団野,美浦・尾関,先行,82.3,13,14,,39.3,462(-4),阪神,42,中5週,Y,,3,モーリス,Yes It's True,
12,6,ペプチドヤマト B,牡4,藤岡佑,栗東・武英,先行,12.9,6,7,,35.1,492(+14),小倉,70,中9週,Y,,3,ドレフォン,コロナドズクエスト,
13,7,ドンアミティエ B,牡3,藤岡康,栗東・今野,先行,7.3,4,1,,37.0,500(+28),福島,125,中17週,Y,,3,アジアエクスプレス,キングヘイロー,
14,7,ランドボルケーノ,牡5,,栗東・安達,差し,86.5,14,11,,38.7,492(-2),京都,26,中3週,Y,,3,ヘニーヒューズ,ダンスインザダーク,
15,8,メイショウフジタカ,牡5,北村友,栗東・飯田祐,追込,29.3,9,9,,36.3,498(+10),中京,104,中14週,Y,,3,メイショウサムソン,メイショウボーラー,
16,8,パラシュラーマ,牡3,坂井,栗東・浜田,先行,2.4,1,2,,36.8,474(-6),京都,26,中3週,Y,,3,トランセンド,マンハッタンカフェ,
