馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ミトノオルフェ,牡4,三浦,栗東・前川,差し,7.3,4,4,,34.2,510(-8),中山,70,中9週,Y,,3,オルフェーヴル,Invincible Spirit,
2,2,ラーテル,セ6,嶋田,美浦・室井,差し,324.6,10,8,4歳以上2勝クラス,35.3,472(-2),中山,21,中2週,Y,,3,ビッグアーサー,コマンダーインチーフ,
3,3,ワース,牡4,吉村,美浦・上原佑,先行,6.3,3,10,,33.6,504(+6),京都,294,中41週,Y,Y,3,キズナ,Alamosa,
4,4,ミクストベリーズ B,牡4,横山武,美浦・伊藤圭,差し,7.8,5,7,4歳以上2勝クラス,33.8,478(-4),東京,27,中3週,Y,,3,Iffraaj,Kodiac,
5,5,ホーリーブラッサム,牝4,団野,栗東・斉藤崇,,2.6,1,9,3歳以上2勝クラス,34.6,486(+6),京都,125,中17週,Y,,3,ロゴタイプ,Cape Cross,
6,6,パルティクラール B,牝6,国分恭,栗東・牧浦,先行,15.5,7,4,3歳以上2勝クラス,36.1,526(+2),中山,90,中12週,Y,,3,ヴィクトワールピサ,Holy Roman Emperor,
7,7,ガンマジーティーピ,牡4,松若,栗東・渡辺,差し,10.6,6,1,3歳以上1勝クラス,34.7,470(+6),中京,91,中12週,Y,,3,カレンブラックヒル,シンボリクリスエス,
8,7,メイケイバートン,牡7,柴田裕,栗東・中竹,先行,39.1,9,9,4歳以上2勝クラス,35.1,482(-4),東京,27,中3週,Y,,3,ミッキーアイル,ジャングルポケット,
9,8,タイキヴァンクール,牡5,小崎,栗東・中尾,先行,22.2,8,4,4歳以上2勝クラス,34.7,528(+6),阪神,21,中2週,Y,,3,エイシンヒカリ,キングヘイロー,
10,8,ダノンキラウェア,牡5,川田,栗東・中内田,差し,4.5,2,7,4歳以上2勝クラス,34.2,474(+2),阪神,21,中2週,Y,,3,ロードカナロア,Sligo Bay,
