着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,12,スリーアイランド,牝4,56.0,Hドイ,1:08.8,,2,3.2,34.4,栗東中竹,492(-4)
2,4,5,アンクルクロス,牡3,57.0,長岡,1:08.8,ハナ,1,3.1,34.2,栗東高橋亮,468(0)
3,5,7,ヤマニンアンフィル,牝5,56.0,亀田,1:09.1,1.3/4,3,5.3,34.5,栗東斉藤崇,488(+8)
4,7,10,アドヴァイス,牝5,56.0,田中健,1:09.3,1.1/2,8,34.9,35.1,栗東中村,496(+4)
5,5,6,プロスペリダード,牝4,56.0,西塚,1:09.6,1.1/2,6,12.3,35.3,栗東西園翔,446(-6)
6,3,3,トーホウディアス,牡6,58.0,中井,1:09.7,3/4,5,10.9,34.7,栗東小栗,468(+8)
7,1,1,スーサンアッシャー,牡5,58.0,城戸,1:09.7,ハナ,9,57.4,33.9,栗東鈴木孝,470(+4)
8,4,4,ヴェールアンレーヴ,牝5,56.0,荻野極,1:09.8,クビ,7,28.9,35.0,美浦宮田,452(+2)
9,8,13,シュヴェルトライテ,牝5,56.0,高杉,1:09.8,ハナ,11,123.1,35.0,美浦池上,446(-2)
10,7,11,タイセイキューティ,牝4,56.0,小沢,1:09.9,1/2,12,133.8,34.3,美浦奥村武,460(0)
11,2,2,メイショウツツジ,牝6,56.0,国分優,1:10.0,1,13,184.3,34.9,栗東木原,444(+4)
12,6,8,アシャカタカ,牡4,58.0,丸山,1:10.0,クビ,4,6.5,35.9,美浦鈴木伸,472(-4)
13,6,9,アスクビギンアゲン,牡5,58.0,川須,1:10.5,3,10,83.1,35.4,栗東梅田,564(-2)
