コーナー,通過順
1コーナー,"(*4,7)(2,6,8)(1,10,14)(3,12,13)15(9,11)5"
2コーナー,"(*4,7)(2,6,8)(1,10,14)-(3,12)13(9,15)11,5"
3コーナー,"(*4,7)(2,6,8)(10,14,13)(1,12,11)(9,15,5)3"
4コーナー,"(*4,7)(2,6,8,13)(10,14)(12,11)(1,9)15(3,5)"
