馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,スパークリングアイ,牡6,小沢,栗東・大根田,先行,95.5,13,13,4歳以上1勝クラス,38.1,504(-12),小倉,35,中4週,Y,,2,マジェスティックウォリアー,ディープインパクト,,
2,2,カフェクロニクル,牡5,佐々木,美浦・堀,先行,5.5,2,7,4歳以上1勝クラス,39.7,474(+4),東京,22,中2週,Y,,3,ハーツクライ,ブライアンズタイム,,B
3,3,サザンレイク,牝4,佐藤,美浦・根本,差し,7.9,4,4,4歳以上1勝クラス,34.9,498(0),小倉,7,連闘,Y,,3,ヘニーヒューズ,サウスヴィグラス,,
4,3,ヒメカミノイタダキ,牡5,菊沢,美浦・武市,差し,94.1,12,11,4歳以上1勝クラス,37.0,512(+16),小倉,21,中2週,Y,,3,アドマイヤムーン,ダンスインザダーク,,
5,4,ピンクムーン,牝5,河原田,栗東・渡辺,逃げ,6.3,3,8,3歳以上1勝クラス,39.0,452(-10),阪神,78,中10週,Y,,3,マクフィ,サクラバクシンオー,,B
6,4,スターザサンライズ,牝5,西塚,栗東・安田隆,差し,11.0,6,10,3歳以上1勝クラス,36.6,448(-4),阪神,64,中8週,Y,,2,ロードカナロア,クロフネ,,B
7,5,ラージベル,牝5,水沼,美浦・松永康,差し,130.8,14,14,3歳以上1勝クラス,37.6,476(-4),中京,77,中10週,Y,,3,シニスターミニスター,ゴールドアリュール,,
8,5,メルティーショコラ,牝4,石田,美浦・武藤,先行,58.7,10,13,4歳以上1勝クラス,38.1,474(0),小倉,21,中2週,Y,,3,ベストウォーリア,ブライアンズタイム,,B
9,6,シックザイン,牡5,勝浦,美浦・水野,差し,68.6,11,11,4歳以上1勝クラス,35.3,480(+2),小倉,28,中3週,Y,,3,マジェスティックウォリアー,マツリダゴッホ,,
10,6,パワポケビー,牝5,小林美,美浦・中野,,2.5,1,11,3歳以上1勝クラス,38.6,508(+12),中山,78,中10週,Y,,3,アポロキングダム,ワイルドラッシュ,,
11,7,クロンヌドラレーヌ,牝5,小林凌,美浦・奥平,差し,30.8,9,9,3歳以上1勝クラス,38.1,450(+4),中京,71,中9週,Y,,3,ロードカナロア,スペシャルウィーク,,
12,7,カンフーダンス,牝4,川端,栗東・平田,,22.1,7,9,4歳以上1勝クラス,37.5,480(-6),小倉,21,中2週,Y,,3,シャンハイボビー,キングカメハメハ,,
13,8,シャドウダッチェス,牝4,永島,美浦・深山,差し,29.0,8,12,4歳以上1勝クラス,35.0,484(+2),小倉,28,中3週,Y,,3,ヘニーヒューズ,サンデーサイレンス,,B
14,8,ワンダーヘイルネス,セ8,富田,栗東・河内,差し,8.0,5,7,4歳以上1勝クラス,35.1,490(-2),小倉,28,中3週,Y,,3,キンシャサノキセキ,リンドシェーバー,,
