馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ネッタイヤライ,牡2,松山,栗東・矢作,,51.5,11,1,2歳未勝利,34.3,438(-10),京都,21,中2週,Y,,3,コントレイル,キンシャサノキセキ,
2,2,カラペルソナ,牝2,プーシ,栗東・斉藤崇,先行,7.2,4,1,2歳未勝利,33.1,444(-2),中京,91,中12週,Y,,2,エピファネイア,Malibu Moon,
3,3,アスクエジンバラ,牡2,岩田康,栗東・福永,先行,49.9,10,7,,34.3,464(+6),東京,49,中6週,Y,,3,リオンディーズ,マンハッタンカフェ,
4,4,メイショウソラリス,牡2,武豊,栗東・角田,逃げ,23.5,7,1,2歳未勝利,35.7,464(+4),京都,34,中4週,Y,,2,シスキン,シンボリクリスエス,
5,5,ロックターミガン,牡2,鮫島駿,栗東・石坂,先行,11.5,5,4,,35.4,534(-6),中山,63,中8週,Y,,2,シスキン,ダイワメジャー,
6,6,バルセシート,牡2,Ｃデム,栗東・松下,差し,2.2,1,1,2歳新馬,34.8,466(0),京都,47,中6週,Y,,1,キズナ,Lizard Island,
7,6,サトノアイボリー,牡2,団野,栗東・杉山晴,先行,11.8,6,2,,36.1,488(+2),京都,49,中6週,Y,,2,エピファネイア,クロフネ,
8,7,ジャスティンビスタ,牡2,北村友,栗東・吉岡,先行,25.0,9,1,2歳新馬,34.7,516(+4),京都,47,中6週,Y,,1,サートゥルナーリア,ディープインパクト,
9,7,フリーガー,牡2,坂井,栗東・矢作,先行,24.0,8,1,2歳新馬,35.3,446(0),阪神,63,中8週,Y,,1,コントレイル,Ghostzapper,
10,8,ゴーイントゥスカイ,牡2,荻野極,美浦・上原佑,先行,6.2,3,1,2歳新馬,34.3,496(+8),東京,55,中7週,Y,,1,コントレイル,Tapit,
11,8,ウイナーズナイン,牡2,西村淳,栗東・小栗,差し,5.7,2,1,,34.9,504(-4),中山,63,中8週,Y,,2,エピファネイア,リアルインパクト,
