着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,гӮӯгӮҝгғҺгӮЁгӮҜгӮNoгғ—гғ¬гӮNo,зүЎ6,58.0,еӣҪеҲҶе„Ә,1:07.0,,2,3.9,34.0,5-3,ж—жқұеқӮеҸЈ
2,7,12,гӮЁгӮігғӯгғ¬гӮёгғјгғҠ,зүқ4,56.0,иҸҠжІў,1:07.1,3/4,12,70.3,33.5,11-9,зҫҺжөҰиҸҠжІў
3,5,8,гғ”гғігӮҜгғһгӮҜгғ•гӮЈгғј,зүқ5,56.0,дёүжөҰ,1:07.1,гӮўгӮҝгғһ,5,13.4,34.0,5-6,ж—жқұеӣӣдҪҚ
4,6,9,гӮҰгӮӨгғігғўгғҠгғјгӮҜ,зүЎ5,58.0,жқҫеІЎ,1:07.5,2.1/2,4,5.5,34.2,7-7,зҫҺжөҰеҘҘеNoі
5,5,7,гғ—гғӯгӮNoгғҡгғӘгғҖгғјгғү,зүқ4,56.0,жҲёеҙҺеңӯ,1:07.6,гӮҜгғ“,1,3.3,34.7,4-4,ж—жқұиҘҝең’зҝ”
6,2,2,гғ–гғғгӮ·гғҘгӮ¬гғјгғҮгғі,зүқ5,56.0,жӯҰи—Ө,1:07.8,1.1/4,7,21.8,35.3,2-2,зҫҺжөҰжӯҰдә•
7,3,4,гғҙгӮ§гғјгғ«гӮўгғігғ¬гғјгғҙ,зүқ5,56.0,йҮҺдёӯ,1:07.8,гғҸгғҠ,11,57.2,34.6,7-7,зҫҺжөҰе®®з”°
8,7,11,гғЎгӮӨгӮ·гғ§гӮҰгғ•гғігӮұгӮӨ,зүЎ6,58.0,пјӯгғҮгғ,1:07.8,гӮҜгғ“,8,33.6,34.6,7-9,ж—жқұй«ҳж©Ӣдә®
9,1,1,гӮўгӮ·гғЈгӮ«гӮҝгӮ«,зүЎ4,58.0,жҙҘжқ‘,1:07.9,1/2,3,4.5,35.3,2-4,зҫҺжөҰйҲҙжңЁдјё
10,4,6,гғ–гғ©гғігғҮгғјгғӯгғғгӮҜ,зүЎ5,58.0,еҺҹ,1:08.1,1.1/2,9,34.0,34.5,11-11,зҫҺжөҰйқ’жңЁ
11,8,14,гӮҰгӮ©гғјгӮҝгғјгғ«гӮ°гғ©гғі,зүқ5,56.0,иҸ...еҺҹжҳҺ,1:08.3,1.1/4,6,19.2,35.9,1-1,ж—жқұжІіеҶ...
12,8,13,гӮ·гӮІгғ«гӮ«гғҒгғ§гӮҰ,зүқ6,56.0,иҚ»йҮҺжҘө,1:08.3,гӮўгӮҝгғһ,13,114.4,34.8,10-11,ж—жқұй«ҳж©Ӣеә·
13,4,5,гӮNoгӮҝгғјгғүгғ©гғһгғј,зүЎ4,58.0,е°Ҹзү§еӨӘ,1:08.3,гғҸгғҠ,14,150.2,34.5,14-13,ж—жқұз¬Noз”°
14,6,10,гғҸгғјгғўгғӢгғјгғһгӮјгғ©гғі,зүЎ7,58.0,зҹіж©Ӣи„©,1:08.7,2,10,56.7,35.0,13-13,зҫҺжөҰеңҹз”°
