着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,6,ヘデントール,牡4,58.0,レーン,3:14.0,,1,3.1,35.3,美浦木村,478(-4)
2,8,14,ビザンチンドリーム,牡4,58.0,シュタ,3:14.0,アタマ,6,11.6,34.9,栗東坂口,454
3,5,8,ショウナンラプンタ,牡4,58.0,武豊,3:14.5,3,4,9.7,36.0,栗東高野,542(0)
4,3,5,サンライズアース,牡4,58.0,池添,3:14.8,2,2,4.5,36.4,栗東石坂,530(+4)
5,6,11,マイネルエンペラー,牡5,58.0,丹内,3:15.0,1.1/4,8,19.7,36.7,栗東清水久,488(0)
6,7,13,ジャスティンパレス,牡6,58.0,鮫島駿,3:15.1,クビ,3,4.9,36.6,栗東杉山晴,474(0)
7,5,9,シュヴァリエローズ,牡7,58.0,北村友,3:15.7,3.1/2,9,31.4,36.9,栗東清水久,468(+2)
8,2,3,ブローザホーン,牡6,58.0,菅原明,3:15.9,1,5,11.4,37.0,栗東吉岡,434(0)
9,7,12,ワープスピード,牡6,58.0,横山和,3:17.0,7,11,117.8,37.1,美浦高木,508(+2)
10,4,7,プラダリア,牡6,58.0,松山,3:17.1,1,10,57.0,38.6,栗東池添,476(+2)
11,8,15,ハヤテノフクノスケ,牡4,58.0,岩田望,3:17.5,2.1/2,7,17.5,38.9,栗東中村,536(-4)
12,2,2,ウインエアフォルク,牡8,58.0,幸,3:20.0,大,15,278.9,37.6,美浦根本,484(+4)
13,6,10,リミットバスター,牡5,58.0,岩田康,3:20.3,1.1/2,14,249.4,40.5,栗東杉山晴,524(0)
14,3,4,ジャンカズマ,牡7,58.0,野中,3:20.4,1/2,12,193.8,40.8,美浦西田,488(-4)
15,1,1,アラタ,牡8,58.0,大野,3:20.4,アタマ,13,200.2,40.9,美浦和田勇,468(-14)
