券種,組み合わせ,配当,人気
単勝,4,220,1
複勝,4,110,2
複勝,9,130,3
複勝,7,110,1
枠連,4-8,550,2
馬連,4-9,660,3
ワイド,4-9,250,3
ワイド,4-7,170,1
ワイド,7-9,220,2
馬単,4-9,990,4
3連複,4-7-9,480,1
3連単,4-9-7,2300,4
