馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,フリーガー,牡2,坂井,栗東・矢作,,5.8,3,,,,446(0),,,,,,,コントレイル,Ghostzapper,,
2,2,オグナ,牡2,和田竜,栗東・鈴木孝,,112.4,10,,,,462(0),,,,,,,ゴールドシップ,Tapit,,
3,3,アスピラシオン,牡2,岩田望,栗東・上村,,21.1,6,,,,488(0),,,,,,,コントレイル,Van Nistelrooy,,
4,4,フリーマン,牡2,秋山稔,栗東・高橋忠,,268.4,11,,,,510(0),,,,,,,ヴァンゴッホ,ハーツクライ,,
5,5,ラミエルノムスコ,牡2,吉村,栗東・千田,,25.5,7,,,,472(0),,,,,,,シルバーステート,ジャスタウェイ,,
6,6,エアビーアゲイル,牝2,松山,栗東・辻野,,3.1,2,,,,468(0),,,,,,,シスキン,ハービンジャー,,
7,6,クラウンインジエア,牡2,高杉,栗東・藤岡,,7.5,4,,,,488(0),,,,,,,モーリス,Unbridled's Song,,
8,7,タケルフォーカス,牡2,富田,栗東・四位,,29.6,9,,,,426(0),,,,,,,サトノダイヤモンド,キングカメハメハ,,
9,7,イエッサー,牡2,武豊,栗東・武幸,,14.4,5,,,,498(0),,,,,,,エピファネイア,Camelot,,
10,8,ダンツウルス,牡2,団野,栗東・谷,,26.3,8,,,,474(0),,,,,,,リアルスティール,Liam's Map,,
11,8,モスカテル,牝2,モレイ,栗東・石坂,,2.5,1,,,,472(0),,,,,,,キズナ,キングカメハメハ,,
