着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,14,ジュウリョクピエロ,牝3,55.0,今村,1:59.1,,7,18.9,35.2,栗東寺島,466(-4)
2,6,9,ピカキウイ,牝3,55.0,西村淳,1:59.5,2.1/2,9,24.7,35.9,栗東杉山晴,498(0)
3,1,1,レダアトミカ,牝3,55.0,津村,1:59.7,1.1/4,8,24.1,35.9,美浦上原佑,484(-2)
4,5,8,カラペルソナ,牝3,55.0,戸崎圭,1:59.8,クビ,4,6.9,35.8,栗東斉藤崇,440(-2)
5,6,10,エクリュ,牝3,55.0,岩田望,1:59.9,1,13,83.5,36.1,栗東井上,438(+2)
6,3,4,バースデイフライト,牝3,55.0,田口,2:00.2,2,10,39.1,36.4,栗東新谷,448(-4)
7,7,12,アドマイヤシュラ,牝3,55.0,坂井,2:00.3,クビ,3,6.0,36.6,栗東友道,428(-6)
8,5,7,ウィズクィーン,牝3,55.0,武豊,2:00.4,1/2,12,65.5,36.1,栗東上村,430(-2)
9,4,5,ダーリングハースト,牝3,55.0,ルメー,2:00.4,ハナ,1,3.6,36.8,美浦宮田,474(-4)
10,8,13,ソルパッサーレ,牝3,55.0,浜中,2:00.5,1/2,2,4.1,37.0,栗東四位,456(0)
11,7,11,フルールドール,牝3,55.0,松山,2:01.1,3.1/2,11,48.4,37.7,栗東藤原,488(+4)
12,3,3,ニシノサリーナ,牝3,55.0,池添,2:01.2,1/2,6,12.8,37.9,栗東橋口,442(-6)
13,4,6,フォーチュンライド,牝3,55.0,川田,2:01.9,4,5,7.9,38.5,栗東福永,476(-4)
14,2,2,メイプルハッピー,牝3,55.0,幸,2:02.3,2,14,107.7,38.8,栗東北出,466(-10)
