着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,15,メイショウチタン,牡7,57.0,角田河,1:33.6,,11,30.0,35.0,栗東本田,478(-6)
2,7,13,トゥデイイズザデイ,牡5,57.0,荻野極,1:33.8,1,1,4.2,34.4,栗東池江,468(+6)
3,3,4,フリームファクシ,牡4,58.0,角田和,1:33.8,アタマ,4,7.0,34.1,栗東須貝,516(+6)
4,6,10,ジューンオレンジ,牝4,55.0,富田,1:33.8,アタマ,7,13.7,33.9,栗東長谷川,462(0)
5,6,11,アルーリングウェイ,牝5,55.0,今村,1:33.8,ハナ,12,34.3,34.1,栗東藤岡,480(0)
6,5,8,モントライゼ,牡6,58.0,石橋脩,1:34.1,1.1/2,10,28.3,35.2,栗東松永幹,518(-2)
7,1,1,グラティアス,牡6,57.0,北村友,1:34.1,クビ,2,5.3,34.0,栗東安田,498(-8)
8,2,3,キタウイング,牝4,56.0,杉原,1:34.5,2.1/2,8,14.4,34.1,美浦小島,438(0)
9,8,14,ホウオウノーサイド,牡5,57.0,武藤,1:34.6,1/2,14,64.7,34.0,美浦斎藤誠,484(+4)
10,3,5,エンペザー,牡5,57.0,高倉,1:34.7,クビ,5,9.5,35.2,栗東田中克,490(-16)
11,4,7,ルージュエクレール,牝5,55.0,江田照,1:34.7,クビ,9,19.1,34.0,美浦萩原,428(-2)
12,4,6,ビジン,牝5,55.0,小沢,1:34.8,1/2,15,159.7,35.8,栗東武英,468(+2)
13,2,2,カレンシュトラウス,牡7,58.0,亀田,1:35.0,1,13,38.2,34.9,栗東平田,526(+2)
14,5,9,アサヒ,牡5,57.0,丸山,1:35.1,1,3,6.0,34.5,美浦金成,514(+6)
15,7,12,セッタレダスト,牡5,57.0,丹内,1:35.2,クビ,6,13.0,36.7,美浦嘉藤,498(-6)
