馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,モナコブル,牡4,大野,美浦・岩戸,差し,24.1,7,5,4歳以上1勝クラス,36.6,458(+4),東京,21,中2週,Y,,3,ニューイヤーズデイ,ネオユニヴァース,,B
2,1,イノセントキャット,牝4,横山武,美浦・久保田,先行,3.9,2,,,0.0,460(+8),中京,76,中10週,Y,,3,シュヴァルグラン,キングカメハメハ,,
3,2,リゼレインボー,牡6,木幡巧,美浦・松山,先行,151.1,12,8,3歳以上1勝クラス,37.5,496(+2),中京,77,中10週,Y,,3,ワールドエース,Fusaichi Pegasus,,
4,2,ジーティースピカ,牝4,藤岡佑,美浦・加藤和,先行,196.9,13,1,C24,37.5,484(-1),金沢,102,中14週,,,0,シャンハイボビー,ダイワメジャー,,
5,3,アルヴァレス,牡4,横山和,美浦・奥村武,先行,19.9,6,1,ポインセチ,39.1,464(-2),浦和,60,中8週,,,0,ビーチパトロール,マツリダゴッホ,,B
6,3,ケイサンノーブル,牝4,小林凌,美浦・石栗,先行,470.7,16,16,3歳以上1勝クラス,37.0,448(+12),福島,111,中15週,Y,,1,タリスマニック,ブラックタイド,,
7,4,シーズアクイーン,牝6,嶋田,美浦・石毛,差し,315.3,15,15,,33.8,458(+8),新潟,188,中26週,Y,Y,3,ダノンレジェンド,ネオユニヴァース,,
8,4,シュヴァルツリーベ,牝5,伊藤,美浦・林,,55.6,10,10,3歳以上1勝クラス,39.3,450(+2),中京,76,中10週,Y,,3,ドレフォン,スパイキュール,,B
9,5,ゲキザル,牡6,,美浦・青木,差し,6.4,5,4,4歳以上1勝クラス,37.1,478(-2),東京,13,中1週,Y,,3,ザファクター,アフリート,,
10,5,トルズイーガー,牡5,長浜,美浦・伊藤圭,先行,36.9,8,9,4歳以上1勝クラス,35.8,522(+12),東京,280,中39週,Y,Y,3,マインドユアビスケッツ,スズカマンボ,,
11,6,アルナイル,牡4,北村宏,美浦・大竹,逃げ,4.1,3,1,楚々特別,39.6,484(+9),笠松,95,中13週,,,1,ニューイヤーズデイ,ゴールドアリュール,,
12,6,エリカエスティーム,牝4,戸崎圭,美浦・宮田,先行,6.2,4,9,3歳以上1勝クラス,37.3,528(+20),札幌,209,中29週,Y,Y,3,モーリス,El Corredor,,
13,7,アトリウムチャペル,牝4,鮫島駿,美浦・木村,先行,3.9,1,3,4歳以上1勝クラス,37.9,430(-2),東京,14,中1週,Y,,3,ドレフォン,ヴィクトワールピサ,,
14,7,セキテイオー,牡6,松岡,美浦・田中剛,差し,75.7,11,16,3歳以上1勝クラス,39.3,480(+6),東京,104,中14週,Y,,3,ロゴタイプ,キングカメハメハ,,
15,8,サイモンカーチス,牡6,野中,美浦・根本,差し,295.3,14,5,JRA交流,40.4,504(+30),園田,79,中10週,,,2,コパノリッキー,ジャングルポケット,,
16,8,ジェイエルジェティ,牝4,田辺,美浦・小西,先行,43.4,9,1,B1四組,38.5,504(-6),水沢,67,中9週,,,0,デクラレーションオブウォー,ヨハネスブルグ,,
