着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,10,ヨヒーン,牝4,53.0,鮫島駿,2:00.2,,5,8.6,35.3,栗東杉山晴,466(-6)
2,6,12,アルマデオロ,牡4,56.0,武豊,2:00.2,クビ,1,4.1,34.8,栗東清水久,496(0)
3,6,11,ショウナンサムデイ,牝4,54.0,池添,2:00.6,2,3,6.3,35.9,美浦奥村武,440(-6)
4,7,14,ディヴァインスター,牡4,55.0,北村友,2:00.7,1,7,17.5,35.0,美浦林,500(0)
5,2,4,チルカーノ,牝5,53.0,古川奈,2:00.8,クビ,11,32.4,35.9,栗東高野,482(+2)
6,3,5,エンドロール,牡7,55.0,和田陽,2:00.8,ハナ,16,192.5,35.7,美浦青木,458(+4)
7,1,1,クレバーテースト,セ7,55.0,荻野琢,2:00.8,アタマ,12,35.8,36.7,栗東佐藤悠,458(+8)
8,5,9,マイネルフーガ,牡4,55.0,斎藤,2:00.8,ハナ,10,25.1,36.4,美浦鈴木慎,484(+2)
9,4,8,キャントウェイト,牡5,56.0,丹内,2:00.9,クビ,4,7.6,36.2,美浦萱野,466(-12)
10,1,2,ジャスティンガルフ,牡5,55.0,松本,2:00.9,アタマ,14,45.6,36.7,栗東茶木,500(-10)
11,2,3,アイスグリーン,牡6,57.0,小沢,2:00.9,クビ,8,19.6,36.5,栗東池添,494(0)
12,3,6,ワイドアラジン,牡6,55.0,泉谷,2:01.0,クビ,13,44.8,36.1,栗東奥村豊,484(-4)
13,7,13,エルフストラック,牝5,54.0,舟山,2:01.0,クビ,6,11.0,36.7,栗東中村,494(+6)
14,8,16,ディーガレジェンド,牡5,56.0,横山武,2:01.1,3/4,9,20.3,36.7,栗東藤原,464(-6)
15,4,7,ハニーコム,牝5,54.0,佐々木,2:02.1,6,2,4.9,37.5,美浦蛯名正,438(0)
16,8,15,エゾダイモン,牡6,55.0,浜中,2:02.6,3,15,101.3,36.8,栗東武幸,478(+8)
