券種,組み合わせ,配当,人気
単勝,1,220,1
複勝,1,130,1
複勝,2,160,3
複勝,11,150,2
枠連,1-2,650,2
馬連,1-2,710,2
ワイド,1-2,330,2
ワイド,1-11,300,1
ワイド,2-11,440,3
馬単,1-2,1060,1
3連複,1-2-11,1290,1
3連単,1-2-11,4590,1
