馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,サーマル,牡2,吉田豊,美浦・高橋文,,66.3,10,,,,432(0),,,,,,,ロジャーバローズ,Smart Strike,,
2,2,イエヤス,牡2,佐藤,美浦・杉浦,,92.2,12,,,,462(0),,,,,,,デクラレーションオブウォー,マジェスティックウォリアー,,
3,3,ギリギリバイター,牡2,石田,美浦・小笠,,73.7,11,,,,408(0),,,,,,,バゴ,ハービンジャー,,
4,4,ビレッジルミエール,牝2,菊沢,美浦・伊藤圭,,32.9,7,,,,440(0),,,,,,,キタサンブラック,バブルガムフェロー,,
5,4,ディペンダブル,牝2,横山典,美浦・菊沢,,5.5,3,,,,482(0),,,,,,,ナダル,ディープインパクト,,
6,5,ヴァルキリーバース,牝2,三浦,美浦・田中博,,3.7,2,,,,442(0),,,,,,,エピファネイア,ハーツクライ,,
7,5,ジョリーレーヌ,牝2,石川,美浦・大竹,,2.5,1,,,,422(0),,,,,,,モーリス,ロードカナロア,,
8,6,マイネルゼウス,牡2,オシェ,美浦・奥村武,,27.7,6,,,,400(0),,,,,,,ダノンバラード,オルフェーヴル,,
9,6,カイトヴィント,牡2,柴田大,美浦・和田雄,,122.7,13,,,,464(0),,,,,,,ルヴァンスレーヴ,キングカメハメハ,,
10,7,ボンヌソワレ,牝2,津村,美浦・宮田,,6.0,4,,,,434(0),,,,,,,レイデオロ,Kendargent,,
11,7,ナクライト,牡2,小沢,美浦・国枝,,11.7,5,,,,496(0),,,,,,,アドマイヤマーズ,First Dude,,
12,8,リバームーンリーナ,牝2,丸田,美浦・伊坂,,41.6,9,,,,460(0),,,,,,,ノーブルミッション,ネオユニヴァース,,
13,8,アイスフィールド,牡2,杉原,美浦・西田,,37.9,8,,,,444(0),,,,,,,ウインブライト,トーセンホマレボシ,,
