馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,アメリカンビキニ,牝2,団野,栗東・斉藤崇,,3.8,2,1,2歳未勝利,34.7,494(+2),小倉,77,中10週,Y,,2,American Pharoah,Bernardini,
2,2,エコロアゼル,牡2,武豊,栗東・森秀,,8.5,4,1,2歳新馬,37.7,502(+8),新潟,63,中8週,Y,,1,Shancelot,Twirling Candy,
3,3,コスモストーム,牡2,秋山稔,栗東・北出,先行,19.7,7,1,2歳新馬,35.7,486(-10),小倉,91,中12週,Y,,1,デクラレーションオブウォー,キングカメハメハ,
4,4,スカイブルー,牡2,西村淳,栗東・杉山晴,,18.5,6,1,2歳未勝利,36.9,502(+2),新潟,62,中8週,Y,,3,エピファネイア,サクラバクシンオー,
5,5,クレーキング,牡2,岩田康,美浦・中舘,先行,2.7,1,1,2歳新馬,37.4,482(+4),東京,105,中14週,Y,,1,ナダル,キングカメハメハ,
6,6,ケイアイマハナ,牡2,岩田望,栗東・村山,先行,44.4,8,12,,34.5,486(+8),中京,27,中3週,Y,,2,ダノンレジェンド,クロフネ,
7,7,アースミューズ,牝2,丸山,美浦・粕谷,先行,124.2,10,1,2歳新馬,36.3,442(+14),函館,91,中12週,Y,,1,フリオーソ,サウスヴィグラス,
8,7,カガバベル,牡2,横山武,美浦・萱野,差し,71.3,9,1,2歳未勝利,35.2,510(+2),福島,69,中9週,Y,,2,タワーオブロンドン,ネオユニヴァース,
9,8,ソロモン,牡2,松山,美浦・堀,先行,9.7,5,4,,35.8,526(+2),札幌,41,中5週,Y,,3,ミッキーアイル,ハービンジャー,
10,8,ハッピーマン,牡2,坂井,栗東・寺島,差し,3.8,3,1,2歳新馬,36.8,458(+2),京都,105,中14週,Y,,1,ダノンレジェンド,キングカメハメハ,
