馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ヒットアンドロール,牡5,小牧加,美浦・田中勝,追込,21.1,6,6,,13.8,458(-6),中山,91,中12週,Y,,3,ブリックスアンドモルタル,キングカメハメハ,,B
2,2,ジーククローネ,セ6,草野,美浦・宮田,差し,12.3,4,7,,13.4,462(+6),新潟,49,中6週,Y,,3,サトノクラウン,サンデーサイレンス,,
3,3,トゥラッタッタ,牡5,五十嵐,美浦・新開,,2.0,1,2,,13.2,468(-6),新潟,49,中6週,Y,,3,デクラレーションオブウォー,ハーツクライ,,
4,4,ナックエルドラド,牡4,水沼,美浦・小野,差し,90.4,11,,,0.0,504(0),京都,77,中10週,Y,,3,マインドユアビスケッツ,ネオユニヴァース,,
5,5,フームスムート,牡9,難波,美浦・水野,逃げ,26.5,9,5,,13.6,522(-4),京都,41,中5週,Y,,3,トゥザグローリー,ワイルドラッシュ,,
6,6,シャンデルナゴル,牡6,中村,栗東・石坂,差し,7.4,3,6,,13.8,504(-12),阪神,21,中2週,Y,,3,サトノダイヤモンド,キングカメハメハ,,
7,6,ネイチャーシップ,牡8,大江圭,美浦・畠山,差し,3.4,2,3,,13.6,506(+2),阪神,21,中2週,Y,,3,ゴールドシップ,アルデバランII,,
8,7,グラニットピーク,セ6,坂口,美浦・田島,差し,21.2,8,5,,13.7,496(-6),阪神,21,中2週,Y,,3,ダイワメジャー,Oasis Dream,,
9,7,タマモエース,牡7,高田,栗東・宮地,差し,18.2,5,,,0.0,478(-4),阪神,21,中2週,Y,,3,ワールドエース,サウスヴィグラス,,
10,8,コスモチプリア,牝6,,美浦・松永康,差し,21.2,7,9,,13.4,450(-10),中山,112,中15週,Y,,3,ゴールドシップ,スウェプトオーヴァーボード,,
11,8,クラウンセト,牡7,金子,美浦・本間,先行,52.4,10,9,,13.6,444(-22),阪神,105,中14週,Y,,3,ストロングリターン,ブラックタイド,,
