コーナー,通過順
1コーナー,"2,11(14,6)16,15,5,13(9,4)8,3,7,1-10,12"
2コーナー,"2,11(14,6)(5,15,16)(9,13)(8,4)(3,7)1(10,12)"
3コーナー,"(*2,11)(14,6)16(15,9,13)5(8,4)(3,7,12)(1,10)"
4コーナー,"(*2,11)6(14,16)15(9,13)(8,4,7,12)5(3,10)1"
