券種,組み合わせ,配当,人気
単勝,1,1220,5
複勝,1,350,5
複勝,7,220,2
複勝,2,470,6
馬連,1-7,1610,8
ワイド,1-7,520,7
ワイド,1-2,1370,16
ワイド,2-7,710,12
馬単,1-7,4740,20
3連複,1-2-7,4660,17
3連単,1-7-2,43150,119
