券種,組み合わせ,配当,人気
単勝,3,180,1
複勝,3,110,1
複勝,15,400,6
複勝,10,570,8
枠連,2-8,1480,5
馬連,3-15,2030,6
ワイド,3-15,940,8
ワイド,3-10,1180,11
ワイド,10-15,5890,45
馬単,3-15,2430,7
3連複,3-10-15,14150,43
3連単,3-15-10,37690,107
