コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"10,9(8,12)14(4,6,11)(3,16)(1,15)2,13,7-5"
4コーナー,"10(8,9,12)14(4,6,11)3(1,2,16)15,7,13-5"
