馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,テンコマンドゥール,牡4,五十嵐,美浦・矢野,差し,32.3,7,10,障害4歳以上未勝利,14.0,490(+10),小倉,70,中9週,Y,,3,エイシンフラッシュ,フジキセキ,,
2,2,ザスリーサーティ,牡9,坂口,美浦・尾形,先行,3.4,2,3,障害4歳以上未勝利,13.3,478(-6),中山,21,中2週,Y,,3,ステイゴールド,ヘクタープロテクター,,
3,3,ミスターブリーズ,牡5,上野,美浦・天間,差し,63.4,8,1,B2四組,40.2,496(-12),盛岡,152,中21週,,,0,ビッグアーサー,ゼンノロブロイ,,
4,4,エイカイステラ,牝6,小牧加,栗東・藤原,,1.7,1,3,障害4歳以上未勝利,13.4,462(0),小倉,42,中5週,Y,,3,オルフェーヴル,Azamour,,
5,5,ウインチェレステ,牡6,金子,美浦・畠山,差し,20.0,5,12,,35.4,518(+4),中京,126,中17週,Y,,3,ドゥラメンテ,Fusaichi Pegasus,,
6,6,キタノセレナード,牡5,小野寺,栗東・坂口,差し,17.0,4,,,0.0,448(-2),阪神,28,中3週,Y,,3,ホッコータルマエ,ディープインパクト,,
7,6,ベッサラビア,セ7,田村,栗東・藤沢,差し,88.2,9,6,障害3歳以上未勝利,14.1,452(-14),阪神,210,中29週,Y,Y,3,ロードカナロア,ディープインパクト,,
8,7,アイファーヴァンズ,牡5,水沼,美浦・的場,差し,115.5,10,13,障害3歳以上未勝利,13.4,496(+28),新潟,183,中25週,Y,Y,3,アイファーソング,グリーンアプローズ,,
9,7,ネッスンドルマ,牡5,,美浦・加藤士,差し,26.9,6,8,障害4歳以上未勝利,13.5,458(-2),中山,21,中2週,Y,,3,ダイワメジャー,Strategic Prince,,
10,8,コロナオペルタ,セ4,大江圭,美浦・蛯名利,差し,137.2,11,10,3歳未勝利,40.5,468(-2),新潟,232,中32週,Y,Y,3,ブラックタイド,ケイムホーム,,
11,8,オステリア,牡5,中村,栗東・宮本,差し,5.5,3,3,障害4歳以上未勝利,14.0,516(-6),阪神,22,中2週,Y,,3,ドレフォン,ダイワメジャー,,
