券種,組み合わせ,配当,人気
単勝,7,390,1
複勝,7,170,1
複勝,11,430,9
複勝,12,290,7
枠連,5-7,910,4
馬連,7-11,2570,9
ワイド,7-11,1050,11
ワイド,7-12,750,6
ワイド,11-12,2090,33
馬単,7-11,4190,13
3連複,7-11-12,9850,41
3連単,7-11-12,43270,150
