券種,組み合わせ,配当,人気
単勝,6,1190,6
複勝,6,390,6
複勝,5,360,5
複勝,9,310,4
枠連,5-6,2810,11
馬連,5-6,5340,21
ワイド,5-6,1580,24
ワイド,6-9,1370,20
ワイド,5-9,830,9
馬単,6-5,10850,45
3連複,5-6-9,9670,34
3連単,6-5-9,60920,201
