券種,組み合わせ,配当,人気
単勝,5,200,1
複勝,5,140,1
複勝,1,2140,9
複勝,4,350,6
枠連,1-5,18890,20
馬連,1-5,23430,24
ワイド,1-5,5780,24
ワイド,4-5,570,8
ワイド,1-4,17940,39
馬単,5-1,33690,43
3連複,1-4-5,61170,56
3連単,5-1-4,289790,272
