コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"14,3(1,13)(5,15)-2-(6,12,7)-10-(4,9)-11,8"
4コーナー,"14-(1,3)13(5,15)2(6,12)(10,7)-4-9-(11,8)"
