馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ミスティックレナン,牡2,北村友,栗東・上村,,5.3,2,,,,526(0),,,,,,,Cracksman,Lope de Vega,,
2,2,ブライトラン,牡2,丹内,美浦・尾形,,19.8,8,,,,482(0),,,,,,,マインドユアビスケッツ,キングカメハメハ,,
3,3,リスレジャンデール,牝2,ルメー,美浦・栗田,,1.8,1,,,,450(0),,,,,,,エピファネイア,Style Vendome,,
4,4,エーデルゼーレ,牡2,ティー,美浦・堀,,9.4,4,,,,466(0),,,,,,,コントレイル,Curlin,,
5,5,リケアラザニア,牝2,舟山,美浦・村田,,210.9,11,,,,422(0),,,,,,,ミッキーアイル,キングヘイロー,,
6,6,ウンボイクザーム,牡2,本田重,栗東・緒方,,116.4,9,,,,438(0),,,,,,,アメリカンペイトリオット,ディープインパクト,,
7,6,シデンイッセン,牡2,横山和,美浦・田村,,19.5,7,,,,490(0),,,,,,,エイシンフラッシュ,ネオユニヴァース,,
8,7,ウインベルチェーロ,牝2,横山武,美浦・手塚久,,7.3,3,,,,458(0),,,,,,,エピファネイア,Fusaichi Pegasus,,
9,7,ガロアモジュール,牡2,戸崎圭,美浦・萩原,,9.4,5,,,,500(0),,,,,,,モーリス,アグネスタキオン,,
10,8,コレデヨカロウ,牡2,川又,栗東・角田,,156.3,10,,,,462(0),,,,,,,グレーターロンドン,ホワイトマズル,,
11,8,フクチャンブラック,牡2,武豊,栗東・高橋康,,16.6,6,,,,482(0),,,,,,,キタサンブラック,Teofilo,,
