馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,スティルシャイニン,牡4,水沼,美浦・天間,差し,44.3,10,5,障害4歳以上未勝利,14.2,460(0),阪神,21,中2週,Y,,3,メイショウボーラー,ロックオブジブラルタル,,
2,2,モスクロッサー,セ5,難波,美浦・萩原,差し,7.3,4,6,障害4歳以上未勝利,13.9,522(-12),小倉,49,中6週,Y,,3,ハーツクライ,El Corredor,,
3,3,モズクルードラゴン,牡7,田村,美浦・天間,先行,323.2,14,10,障害4歳以上未勝利,14.1,484(-4),小倉,50,中6週,Y,,3,グランプリボス,ヴィクトワールピサ,,
4,3,メイショウフンジン,牡8,中村,栗東・秋山,先行,5.8,3,2,,39.0,520(-2),佐賀,66,中8週,,,2,ホッコータルマエ,シニスターミニスター,,
5,4,ネイチャーシップ,牡8,大江圭,美浦・畠山,差し,4.0,2,13,,35.9,504(-10),小倉,57,中7週,Y,,3,ゴールドシップ,アルデバランII,,
6,4,アニージョ,セ7,森一,栗東・吉田,差し,44.1,9,12,障害4歳以上未勝利,14.0,510(-28),中山,91,中12週,Y,,3,ケープブランコ,ゴールドアリュール,,
7,5,グラヴィテ,牝8,黒岩,栗東・藤野,,11.3,5,7,障害4歳以上未勝利,13.8,488(-2),中山,42,中5週,Y,,3,ネオユニヴァース,キングカメハメハ,,
8,5,アンノウンウォリア,牡7,小坂,栗東・平田,差し,52.5,11,9,障害4歳以上未勝利,13.9,484(0),中山,97,中13週,Y,,3,マジェスティックウォリアー,ハーツクライ,,B
9,6,セキテイオー,牡7,上野,美浦・田中剛,先行,2.5,1,3,障害4歳以上未勝利,14.1,482(+2),阪神,21,中2週,Y,,3,ロゴタイプ,キングカメハメハ,,
10,6,メラーキ,牡9,坂口,美浦・稲垣,差し,133.2,13,11,4歳以上2勝クラス,37.4,492(-6),中山,98,中13週,Y,,3,ハーツクライ,キャプテンスティーヴ,,
11,7,ドラギニャン,牡4,井上,栗東・河嶋,差し,37.1,8,13,4歳以上1勝クラス,35.9,418(0),小倉,63,中8週,Y,,3,オルフェーヴル,シンボリクリスエス,,
12,7,リードアクトレス,牝5,小野寺,栗東・安達,差し,24.5,7,4,障害4歳以上未勝利,14.0,490(-4),中山,14,中1週,Y,,3,マジェスティックウォリアー,シンボリクリスエス,,
13,8,ゴールドストーム,牡4,五十嵐,美浦・粕谷,差し,107.3,12,10,3歳未勝利,34.7,460(+20),中京,238,中33週,Y,Y,3,オルフェーヴル,スペシャルウィーク,,
14,8,ブライテストドーン,セ6,草野,美浦・田島,先行,15.0,6,8,障害4歳以上未勝利,14.0,508(-10),小倉,71,中9週,Y,,3,マインドユアビスケッツ,ゼンノロブロイ,,
