馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,タマモキサキ,牝3,長岡,栗東・高橋亮,差し,102.9,13,7,2歳新馬,39.2,418(-10),中京,62,中8週,Y,,1,クリエイターII,マンハッタンカフェ,,
2,2,カネコメファミリー,牝3,菱田,栗東・中尾,,4.7,2,6,3歳未勝利,36.7,488(0),京都,20,中2週,Y,,3,ホッコータルマエ,アフリート,,
3,3,クイーンブラッド,牝3,松本,美浦・加藤征,差し,223.7,14,15,2歳未勝利,43.3,440(-2),福島,84,中11週,Y,,3,コパノリッキー,オペラハウス,,
4,3,カンカール,牝3,丹内,栗東・池添,先行,36.8,9,8,3歳未勝利,40.7,436(-8),京都,27,中3週,Y,,2,シャンハイボビー,ネオユニヴァース,,
5,4,メイショウリリー,牝3,藤岡康,栗東・高橋忠,差し,24.8,8,9,2歳未勝利,35.3,430(+2),中京,63,中8週,Y,,2,ゴールドシップ,メイショウボーラー,,
6,4,ナムラリーナ,牝3,富田,栗東・川村,,46.1,11,,,,502(0),,,,,,,アニマルキングダム,ディープインパクト,,
7,5,シーメジャー,牝3,西塚,栗東・奥村豊,先行,14.1,6,6,3歳未勝利,38.3,442(+4),小倉,14,中1週,Y,,3,ジャスタウェイ,クロフネ,,B
8,5,テリオスソラ,牝3,鮫島駿,栗東・松下,差し,20.4,7,13,3歳新馬,41.9,472(-6),京都,14,中1週,Y,,1,リオンディーズ,クロフネ,,
9,6,ルフトクス,牝3,亀田,栗東・杉山晴,差し,2.0,1,4,2歳未勝利,36.5,454(-2),阪神,55,中7週,Y,,2,ニューイヤーズデイ,クロフネ,,
10,6,ウェイトゥゴー,牝3,佐々木,栗東・須貝,差し,10.3,4,9,2歳未勝利,37.1,474(+20),札幌,175,中24週,Y,,2,サンダースノー,チチカステナンゴ,,
11,7,スマートヌーメン,牝3,河原田,栗東・石坂,先行,93.2,12,12,2歳未勝利,40.8,460(-2),中京,69,中9週,Y,,2,キズナ,Lookin At Lucky,,
12,7,フェイマスグラース,牝3,,栗東・谷,差し,8.2,3,3,3歳未勝利,39.9,466(0),小倉,14,中1週,Y,,3,イスラボニータ,シンボリクリスエス,,
13,8,ヒロインズクレスト,牝3,丸山,栗東・本田,差し,13.8,5,4,3歳未勝利,40.1,452(-4),小倉,14,中1週,Y,,3,スクリーンヒーロー,ディープインパクト,,
14,8,リベリアンガール,牝3,土田,美浦・金成,差し,42.0,10,10,2歳未勝利,34.9,422(+2),東京,83,中11週,Y,,2,マインドユアビスケッツ,フジキセキ,,
