馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ワンインザスカイ,牝2,横山武,栗東・松永幹,,33.1,9,,,,474(0),,,,,,,デクラレーションオブウォー,ゴールドアリュール,,
2,2,ステイフリー,牝2,小林美,栗東・高橋忠,,20.9,7,,,,444(0),,,,,,,ガルボ,マイネルセレクト,,
3,2,アルティオーラ,牝2,長浜,美浦・浅利,,81.4,12,,,,406(0),,,,,,,ダノンプレミアム,パイロ,,
4,3,トウカイマシェリ,牝2,鮫島駿,栗東・高柳大,,2.1,1,,,,446(0),,,,,,,ドレフォン,キングカメハメハ,,
5,3,セレーノ,牝2,武豊,栗東・高橋亮,,9.4,5,,,,444(0),,,,,,,モーリス,ディープインパクト,,
6,4,プレセピオ,牝2,岩田康,栗東・笹田,,12.2,6,,,,460(0),,,,,,,パドトロワ,エピファネイア,,
7,4,モルトカリーナ,牝2,柴田大,美浦・粕谷,,206.5,15,,,,422(0),,,,,,,ミスターメロディ,ネオユニヴァース,,
8,5,ワイズギャング,牝2,古川吉,栗東・河嶋,,58.5,10,,,,442(0),,,,,,,ミスチヴィアスアレックス,クロフネ,,
9,5,シャインフォーミー,牝2,丹内,美浦・尾関,,5.9,2,,,,434(0),,,,,,,アドマイヤマーズ,Hard Spun,,
10,6,ブラックチャリス,牝2,浜中,栗東・武幸,,7.2,3,,,,432(0),,,,,,,キタサンブラック,トゥザワールド,,
11,6,ショウナンカリス,牝2,北村友,美浦・加藤士,,9.0,4,,,,404(0),,,,,,,リアルスティール,American Pharoah,,
12,7,ハチハチローズ,牝2,川端,美浦・松永康,,141.1,13,,,,366(0),,,,,,,ルヴァンスレーヴ,ジャスタウェイ,,
13,7,トーセンライティア,牝2,原田和,美浦・上原博,,148.4,14,,,,442(0),,,,,,,ロードカナロア,ダイワメジャー,,
14,8,スノーランス,牝2,佐々木,美浦・上原佑,,77.6,11,,,,450(0),,,,,,,ニューイヤーズデイ,ハーツクライ,,
15,8,ラインカシウス,牝2,武藤,美浦・水野,,28.7,8,,,,388(0),,,,,,,リアルスティール,ロードカナロア,,
