着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,ジャスティンエース,牡4,58.0,鮫島駿,1:50.3,,4,7.8,34.8,栗東杉山晴,476(+8)
2,7,10,マイネルクリソーラ,牡4,58.0,丹内,1:50.4,3/4,2,4.5,34.7,美浦中野,450(-4)
3,7,11,エグランタイン,牝4,56.0,池添,1:50.5,1/2,1,2.0,34.6,栗東笹田,448(+6)
4,6,8,オオキニ,牡4,58.0,藤岡佑,1:50.5,ハナ,5,9.8,34.9,栗東鈴木孝,452(+6)
5,1,1,スカイフォール,牡4,58.0,横山和,1:50.5,クビ,3,5.7,34.7,栗東昆,484(-4)
6,3,3,エレフセリア,牝5,56.0,吉田隼,1:50.7,1.1/4,7,40.5,34.9,美浦武藤,458(+8)
7,4,5,ナックイルシーブ,牡5,58.0,勝浦,1:50.8,クビ,10,79.3,34.7,美浦杉浦,512(-4)
8,2,2,アルディエンテ,牡6,58.0,横山武,1:50.8,アタマ,8,61.4,34.8,美浦古賀,504(+2)
9,5,6,テリオスマナ,牝5,56.0,古川吉,1:50.9,3/4,9,76.9,34.6,栗東松下,472(+4)
10,8,13,マテンロウマジック,牡4,58.0,角田和,1:50.9,アタマ,11,82.8,34.9,栗東高橋亮,488(+4)
11,6,9,レーヴドゥラプレリ,牝5,56.0,浜中,1:50.9,ハナ,6,19.6,34.7,美浦宮田,466(+2)
12,8,12,シューラヴァラ,牡5,58.0,富田,1:51.0,クビ,13,251.3,34.5,栗東川村,460(0)
13,5,7,レヴォリオ,牡5,58.0,斎藤,1:51.1,1/2,12,121.4,34.5,美浦伊坂,486(+4)
