馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,メイショウカゲカツ,牡5,三浦,栗東・西園正,逃げ,8.0,6,2,,37.6,510(+2),中山,29,中3週,Y,,3,ダンカーク,フレンチデピュティ,
2,2,メジェド,牡4,鮫島駿,栗東・佐々木,差し,6.8,3,7,4歳以上2勝クラス,38.3,536(-2),阪神,35,中4週,Y,,3,キズナ,Unbridled's Song,
3,3,シンリミテス B,牡5,古川吉,栗東・大根田,先行,52.3,9,10,,35.9,500(+4),阪神,15,中1週,Y,,3,ドレフォン,キングカメハメハ,
4,4,ベイパーコーン,セ5,菅原明,栗東・鈴木孝,先行,68.5,10,12,,38.2,458(0),福島,21,中2週,Y,,3,シニスターミニスター,ブラックホーク,
5,5,ヒデノレインボー,牡5,岩田望,栗東・梅田,差し,7.2,4,2,4歳以上2勝クラス,38.5,490(+2),阪神,15,中1週,Y,,3,シニスターミニスター,ゴールドアリュール,
6,6,サンマルパトロール,牡4,田口,栗東・大橋,差し,3.9,2,6,4歳以上2勝クラス,38.7,480(0),阪神,15,中1週,Y,,3,ビーチパトロール,ゴールドアリュール,
7,6,シュガーコルト B,セ5,,栗東・寺島,差し,27.1,7,6,,39.8,502(+2),中山,21,中2週,Y,,3,ヘニーヒューズ,Kingmambo,
8,7,トーホウガレオン,牡4,菱田,栗東・石坂,先行,39.8,8,13,,34.3,512(-4),阪神,14,中1週,Y,,3,リアルスティール,Songandaprayer,
9,7,バイス B,セ6,和田竜,栗東・川村,追込,126.5,11,11,,40.5,500(-10),阪神,134,中18週,Y,,3,ホッコータルマエ,デヒア,
10,8,ティルドーン,牡4,武豊,栗東・森秀,,2.8,1,4,,39.2,522(+6),京都,190,中26週,Y,Y,3,Mor Spirit,Indian Charlie,
11,8,シュプリンガー B,セ5,長岡,栗東・小栗,先行,7.4,5,9,,37.5,502(+6),京都,70,中9週,Y,,3,ラブリーデイ,ハーツクライ,
