券種,組み合わせ,配当,人気
単勝,12,3420,11
複勝,12,760,11
複勝,6,250,4
複勝,14,230,3
枠連,4-7,3860,17
馬連,6-12,7350,26
ワイド,6-12,2220,27
ワイド,12-14,2630,35
ワイド,6-14,650,5
馬単,12-6,16520,61
3連複,6-12-14,15920,60
3連単,12-6-14,136090,435
