馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ブリッツアロング,牡3,内田博,美浦・上原博,,326.6,16,13,3歳1勝クラス,39.8,490(-8),東京,85,中11週,Y,,3,シャンハイボビー,ヨハネスブルグ,,
2,1,クニノハッピー,牡3,松岡,美浦・田中剛,差し,12.0,5,6,3歳1勝クラス,37.7,464(-10),中山,35,中4週,Y,,3,ヘニーヒューズ,アグネスタキオン,,
3,2,ジーティーエンジン,牡3,,美浦・伊藤圭,先行,102.1,14,1,ナイスハル,40.3,518(+5),船橋,31,中3週,,,2,リアルスティール,クロフネ,,B
4,2,ハリーケーン,牡3,水口,栗東・大根田,逃げ,7.6,2,7,3歳1勝クラス,38.1,510(+4),阪神,21,中2週,Y,,3,モーニン,マンハッタンカフェ,,
5,3,ミツカネリブラ,牡3,杉原,美浦・清水英,差し,41.2,8,14,3歳1勝クラス,38.5,480(+6),中山,42,中5週,Y,,3,シルバーステート,キングカメハメハ,,
6,3,マーズオデッセイ,牡3,横山典,美浦・田中勝,先行,30.3,7,11,,35.6,504(-4),東京,84,中11週,Y,,3,アドマイヤマーズ,Freud,,
7,4,フェスタリア,牡3,荻野極,美浦・矢野,差し,30.3,6,5,3歳1勝クラス,36.8,452(+4),中山,21,中2週,Y,,3,ゴールドドリーム,Cherokee Run,,
8,4,シルフズミスチーフ,牝3,北村宏,栗東・池江,差し,73.8,13,7,3歳1勝クラス,37.2,440(-2),中山,21,中2週,Y,,3,Into Mischief,マジェスティックウォリアー,,
9,5,コシュデリ,牡3,ディー,栗東・千田,先行,9.1,3,9,,38.8,480(-6),中山,36,中4週,Y,,3,ホッコータルマエ,ダイワメジャー,,
10,5,ケイツーギルダー,牡3,丸田,美浦・千葉,差し,249.0,15,9,3歳1勝クラス,36.9,494(+4),中山,21,中2週,Y,,3,アジアエクスプレス,ゼンノロブロイ,,
11,6,ジャスパーノベル,牝3,田辺,栗東・森秀,先行,62.1,11,1,フェブラリ,41.1,462(+14),川崎,89,中12週,,,2,Vekoma,Flatter,,
12,6,イノキ,牡3,木幡巧,美浦・岩戸,,49.8,10,12,3歳1勝クラス,34.5,494(+4),東京,78,中10週,Y,,3,ミスターメロディ,タイキシャトル,,
13,7,サディーク,牝3,坂井,栗東・河嶋,差し,9.2,4,6,3歳1勝クラス,36.8,432(-4),阪神,63,中8週,Y,,3,Into Mischief,Malibu Moon,,
14,7,マイネルブリオン,牡3,津村,美浦・矢野,差し,64.3,12,1,3歳未勝利,37.8,486(-2),東京,78,中10週,Y,,3,ゴールドドリーム,ロージズインメイ,,
15,8,プライベートアイズ,牡3,佐々木,美浦・萩原,差し,41.8,9,1,3歳未勝利,37.3,492(+4),東京,70,中9週,Y,,3,マジェスティックウォリアー,ネオユニヴァース,,
16,8,ガビーズブラザー,牡3,横山武,栗東・牧田,差し,1.8,1,1,3歳未勝利,37.4,492(-2),阪神,43,中5週,Y,,3,アポロケンタッキー,スペシャルウィーク,,
