着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,スマートフォルス,牡3,56.0,武豊,1:24.1,,3,6.0,36.9,栗東吉村,472(-8)
2,7,9,マホロバ,牡3,56.0,坂井,1:24.2,3/4,7,18.9,37.9,美浦和田郎,516(+4)
3,8,10,フェルヴェンテ,牡3,56.0,浜中,1:24.2,ハナ,9,42.6,36.4,栗東加用,468(-2)
4,6,6,パラシュラーマ,牡3,56.0,岩田望,1:24.6,2.1/2,10,42.7,37.9,栗東浜田,470(+2)
5,1,1,オメガシンフォニー,牝3,54.0,川田,1:25.0,2.1/2,1,3.1,38.5,美浦大和田,482(+4)
6,8,11,ミルトハンター,牡3,56.0,横山武,1:25.1,クビ,4,6.9,38.7,栗東中竹,480(+8)
7,2,2,キョウエイゲイル,牡3,56.0,高倉,1:25.1,クビ,8,19.9,38.5,栗東田中克,472(+2)
8,3,3,ゼットリアン,牡3,56.0,鮫島駿,1:25.2,1/2,5,7.0,38.3,栗東吉田,438(+12)
9,6,7,エコロアレス,牡3,56.0,ルメー,1:26.3,7,6,12.9,39.3,栗東森秀,458
10,5,5,ミラクルティアラ,牝3,54.0,松山,1:26.8,2.1/2,2,4.1,40.0,栗東加用,434(-2)
11,7,8,エコロアイ,牝3,54.0,池添,1:27.0,1.1/2,11,70.7,40.8,栗東森秀,502(+2)
