コーナー,通過順
1コーナー,"1,4-(2,8)5-7-(3,6)"
2コーナー,"1,4(2,8)5-7(3,6)"
3コーナー,"(*1,4,8)(2,5)(7,6)3"
4コーナー,"(*1,4)8(2,7,5)6,3"
