券種,組み合わせ,配当,人気
単勝,6,450,3
複勝,6,180,1
複勝,9,2740,16
複勝,12,400,7
枠連,3-5,2400,12
馬連,6-9,27580,61
ワイド,6-9,7520,61
ワイド,6-12,1390,15
ワイド,9-12,19860,96
馬単,6-9,40380,102
3連複,6-9-12,122040,240
3連単,6-9-12,589370,205
