コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"5-6(4,14)10(2,1,7)8(3,12,11)(9,13)"
4コーナー,"5(6,14)4(2,1,10)(12,7)(3,8)(13,11)9"
