馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,テンエースワン,牡3,田口,栗東・大久保,先行,5.6,4,4,3歳1勝クラス,37.2,476(-6),京都,119,中16週,Y,,3,ワールドエース,クロフネ,,
2,2,ギマール,牡3,菱田,栗東・上村,先行,56.3,11,1,3歳未勝利,39.3,452(-6),阪神,85,中11週,Y,,2,カレンブラックヒル,ブライアンズタイム,,B
3,3,パカーラン,牡3,西村淳,栗東・藤原,先行,7.8,5,1,3歳未勝利,37.7,474(-6),阪神,63,中8週,Y,,3,イスラボニータ,City Zip,,
4,3,オーケーカルメン,牝3,団野,栗東・奥村豊,追込,12.9,7,6,3歳1勝クラス,36.8,418(-4),京都,14,中1週,Y,,3,ドレフォン,フジキセキ,,
5,4,デトネイション,牡3,浜中,栗東・石橋,先行,12.6,6,1,2歳未勝利,37.9,516(+6),阪神,169,中23週,Y,,3,パイロ,ディープスカイ,,
6,4,メイショウタムシバ,牝3,横山典,栗東・飯田,差し,4.5,2,2,3歳1勝クラス,37.7,412(0),京都,106,中14週,Y,,2,ダノンレジェンド,スペシャルウィーク,,
7,5,ヒロノラメール,牡3,和田竜,栗東・川村,先行,4.7,3,2,,35.5,476(+6),阪神,162,中22週,Y,,3,キズナ,エンパイアメーカー,,
8,5,アンバードール,牡3,鮫島駿,栗東・吉岡,差し,3.9,1,3,,37.1,506(-6),中山,57,中7週,Y,,3,カリフォルニアクローム,マンハッタンカフェ,,
9,6,シーリュウシー,牡3,国分優,栗東・岡田,差し,41.3,9,10,3歳1勝クラス,38.3,488(-2),京都,7,連闘,Y,,3,ホッコータルマエ,Bernardini,,B
10,6,ゴーダンシング,牝3,富田,栗東・武英,先行,91.8,12,1,3歳未勝利,38.5,450(-8),京都,14,中1週,Y,,3,サンダースノー,ハービンジャー,,
12,7,コスモジンバック,牡3,,美浦・相沢,先行,43.0,10,3,,38.3,472(-2),新潟,22,中2週,Y,,3,Good Magic,Giacomo,,
13,8,メイショウキルギス,牡3,池添,栗東・高橋亮,逃げ,33.8,8,1,2歳新馬,40.0,472(+14),阪神,253,中35週,Y,Y,1,アジアエクスプレス,ハーツクライ,,
