馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,デルマタモン B,牡7,木幡巧,美浦・勢司,差し,152.8,13,9,3歳以上2勝クラス,39.2,516(+6),中山,35,中4週,Y,,3,オンファイア,キングカメハメハ,
2,1,ビーアイオラクル,牡6,キング,栗東・牧田,差し,6.0,4,6,,38.5,500(+4),札幌,139,中19週,Y,,3,エスポワールシチー,ヨハネスブルグ,
3,2,エクストラノート,セ8,,美浦・加藤和,差し,180.7,15,10,,38.3,492(+8),京都,27,中3週,Y,,3,アイルハヴアナザー,ゴールドアリュール,
4,2,オセアフラッグ,牡5,江田照,美浦・加藤征,差し,43.9,9,4,,37.0,504(0),新潟,258,中36週,Y,Y,3,オルフェーヴル,Giant's Causeway,
5,3,マルベリーシチー,牡5,内田博,美浦・奥平,先行,157.9,14,11,,38.0,500(+6),新潟,133,中18週,Y,,3,サトノアラジン,キングカメハメハ,
6,3,オセアバトルプラン B,牡5,丹内,美浦・菊川,先行,74.3,12,15,3歳以上2勝クラス,41.0,490(0),東京,55,中7週,Y,,3,バトルプラン,タニノギムレット,
7,4,アッティラ B,牡5,横山琉,美浦・相沢,差し,29.8,8,6,3歳以上2勝クラス,38.6,460(0),中山,35,中4週,Y,,3,ジャスタウェイ,キンシャサノキセキ,
8,4,アイアムイチリュウ B,牡8,菅原隆,美浦・奥平,差し,63.9,10,6,,38.2,534(+14),福島,188,中26週,Y,Y,3,ルーラーシップ,アグネスタキオン,
9,5,カンジ,牡4,佐々木,美浦・武井,先行,15.9,7,11,3歳以上2勝クラス,39.9,516(+4),中山,35,中4週,Y,,3,Uncle Mo,Forestry,
10,5,ブレイゼスト,牡5,石橋脩,美浦・牧,先行,10.6,6,8,3歳以上2勝クラス,38.9,536(+6),中山,104,中14週,Y,,3,デクラレーションオブウォー,キングカメハメハ,
11,6,スズカルビコン B,牡7,松岡,美浦・堀内,,203.5,16,10,,39.9,526(+18),札幌,139,中19週,Y,,3,ダンカーク,ヴィクトワールピサ,
12,6,ラオラシオン,牡4,横山武,美浦・斎藤誠,先行,5.3,2,14,3歳以上2勝クラス,40.6,494(0),中山,35,中4週,Y,,3,クリエイターII,ゼンノロブロイ,
13,7,オウギノカナメ,牡5,菅原明,美浦・高木,先行,8.6,5,7,,37.6,478(+2),京都,27,中3週,Y,,3,キタサンブラック,Petionville,
14,7,ササヤキ,セ5,柴田大,美浦・田中剛,先行,71.5,11,13,3歳以上2勝クラス,40.5,504(-2),中山,35,中4週,Y,,3,アドマイヤムーン,Machiavellian,
15,8,レッドリベルタ,牡4,戸崎圭,栗東・庄野,差し,3.0,1,11,,37.3,450(0),中京,35,中4週,Y,,3,リアルスティール,キングカメハメハ,
16,8,デフィニティーボ B,牡4,横山和,美浦・上原佑,差し,5.5,3,10,3歳以上2勝クラス,39.8,482(-6),中山,35,中4週,Y,,3,エピカリス,アメリカンボス,
