コーナー,通過順
1コーナー,"(*16,10,12)11,8(4,14,15)7(1,2)(5,13)9,3,6"
2コーナー,"(*16,10)12(8,11)-14(4,15)7(1,2)(5,13)(3,9)6"
3コーナー,"(*16,10)12(8,11)(14,15)7,1(4,13)(5,2)9,3,6"
4コーナー,"16(10,12)(8,11,15,7)(14,1)13(4,2)9(5,3)6"
