馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ライトトラック,牡3,和田竜,栗東・友道,差し,13.9,4,1,,34.5,478(+10),京都,112,中15週,Y,,2,キタサンブラック,Medaglia d'Oro,
2,2,ジョバンニ,牡3,松山,栗東・杉山晴,差し,4.6,3,8,,34.3,476(-4),東京,112,中15週,Y,,3,エピファネイア,Footstepsinthesand,
3,3,アルマデオロ,牡3,武豊,栗東・清水久,先行,19.4,6,1,,34.9,490(-6),札幌,49,中6週,Y,,3,レイデオロ,サクラバクシンオー,
4,4,ジョイボーイ,牡3,藤岡佑,栗東・四位,差し,18.9,5,1,,35.9,484(+10),小倉,71,中9週,Y,,3,レイデオロ,ダイワメジャー,
5,5,ショウヘイ,牡3,坂井,栗東・友道,先行,2.5,1,3,,34.3,464(+4),東京,112,中15週,Y,,3,サートゥルナーリア,オルフェーヴル,
6,6,サンライズバブル,牡3,池添,栗東・新谷,差し,46.5,9,6,3歳以上1勝クラス,35.2,512(-4),阪神,92,中12週,Y,,2,ゴールドシップ,バゴ,
7,7,ボンドロア,牡3,横山典,栗東・松永幹,,37.7,8,1,,36.4,464(-12),札幌,21,中2週,Y,,3,サートゥルナーリア,ゼンノロブロイ,
8,7,パッションリッチ,牡3,西村淳,美浦・久保田,差し,83.0,10,1,,34.5,490(-4),新潟,49,中6週,Y,,3,ドゥラメンテ,Distorted Humor,
9,8,デルアヴァー,牡3,荻野極,栗東・松永幹,差し,20.8,7,3,,34.0,490(+10),京都,134,中18週,Y,,3,Frankel,Smart Strike,
10,8,エリキング,牡3,川田,栗東・中内田,差し,2.7,2,5,,33.4,510(+10),東京,112,中15週,Y,,3,キズナ,High Chaparral,
