馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,コスモエスパーダ,牡8,国分優,美浦・天間,先行,164.0,15,7,,34.0,500(+2),京都,308,中43週,Y,Y,3,レッドスパーダ,ロックオブジブラルタル,
2,1,ジョウショーホープ,牡4,西村淳,栗東・新谷,先行,3.1,1,1,4歳以上2勝クラス,34.7,476(-10),阪神,29,中3週,Y,,3,ミッキーロケット,アグネスデジタル,
3,2,ジャスティンエース,牡5,戸崎圭,栗東・杉山晴,先行,17.5,6,13,,35.2,472(0),京都,161,中22週,Y,,3,ルーラーシップ,ダイワメジャー,
4,2,メイショウベッピン,牝7,泉谷,栗東・荒川,差し,337.9,16,14,,34.1,484(0),中京,15,中1週,Y,,3,トゥザグローリー,フジキセキ,
5,3,テーオーダヴィンチ,牡6,松山,栗東・岡田,差し,3.9,2,2,,33.9,512(-2),阪神,28,中3週,Y,,3,ダイワメジャー,Sea of Secrets,
6,3,スズハローム,牡4,鮫島駿,栗東・牧田,追込,4.9,3,10,,34.7,450(+4),中山,36,中4週,Y,,3,サトノダイヤモンド,ローレルゲレイロ,
7,4,リッケンバッカー,牡6,池添,栗東・西村,差し,136.4,14,11,,34.1,486(-4),阪神,28,中3週,Y,,3,ロードカナロア,City Zip,
8,4,ウォータールグラン B,牝5,西塚,栗東・河内,,17.5,5,4,,34.6,498(-6),阪神,15,中1週,Y,,3,ダイワメジャー,Tale of the Cat,
9,5,アステロイドベルト B,セ7,荻野極,栗東・池江,追込,52.2,10,6,,33.4,494(+6),東京,50,中6週,Y,,3,ルーラーシップ,アグネスタキオン,
10,5,サトノペルセウス,セ6,菱田,栗東・藤原,差し,56.2,11,12,,36.0,478(+4),京都,56,中7週,Y,,3,ディープインパクト,Dubai Destination,
11,6,ベルクレスタ,牝5,酒井,栗東・須貝,追込,19.3,8,8,,34.0,476(-8),阪神,28,中3週,Y,,3,ドゥラメンテ,Numerous,
12,6,イティネラートル,牝4,岩田望,栗東・長谷川,逃げ,19.0,7,3,,34.8,414(-8),阪神,28,中3週,Y,,3,キズナ,High Chaparral,
13,7,ブリュットミレジメ,牡5,菅原明,栗東・荒川,追込,76.1,12,15,,33.4,512(+4),京都,147,中20週,Y,,3,コパノリッキー,Sinndar,
14,7,ハギノメーテル B,牝5,藤懸,栗東・寺島,差し,374.0,17,11,,33.9,486(-4),阪神,15,中1週,Y,,3,サトノアラジン,ダイワメジャー,
15,8,チュウワノキセキ,セ7,,栗東・大久保,差し,48.5,9,5,,35.3,480(-2),京都,56,中7週,Y,,3,キンシャサノキセキ,ジェネラス,
16,8,スーサンアッシャー,牡5,和田竜,栗東・鈴木孝,追込,9.4,4,9,,34.1,476(0),阪神,28,中3週,Y,,3,Siyouni,Solon,
17,8,ペイシャフラワー,牝4,永島,栗東・高橋康,先行,111.2,13,9,,34.2,468(+4),中京,15,中1週,Y,,3,ニシケンモノノフ,ヴィクトワールピサ,
