馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ケイアイメキラ,セ4,亀田,栗東・村山,先行,18.1,6,2,メイスター,39.0,466(+16),川崎,130,中18週,,,2,パイロ,クロフネ,,
2,2,ララマルシュドロワ,セ4,国分優,栗東・坂口,先行,36.7,7,14,3歳以上1勝クラス,39.7,478(+4),小倉,77,中10週,Y,,3,Collected,Tapit,,
3,3,ナムラレイ,牡3,団野,栗東・荒川,差し,109.9,11,7,3歳未勝利,39.6,440(-20),札幌,50,中6週,Y,,3,シルバーステート,キングカメハメハ,,
4,4,スリリングチェイス,牡4,西村淳,栗東・渡辺,,1.8,1,1,3歳以上1勝クラス,36.9,510(0),中京,22,中2週,Y,,3,サトノアラジン,Ghostzapper,,
5,5,アリエスキング,牡3,戸崎圭,栗東・庄野,先行,3.0,2,11,,39.1,454(+4),新潟,141,中19週,Y,,3,シニスターミニスター,アグネスデジタル,,
6,5,フユソウビ,牡3,川須,美浦・青木,差し,296.0,12,11,3歳以上1勝クラス,39.4,460(-6),中山,7,連闘,Y,,3,ロージズインメイ,キングカメハメハ,,
7,6,ジャスパーワールド,セ4,吉村,栗東・森秀,先行,60.5,9,12,,41.9,512(-20),小倉,70,中9週,Y,,3,Justify,Broken Vow,,B
8,6,ヒルノアントラ,セ7,太宰,栗東・昆,先行,94.0,10,7,3歳以上1勝クラス,36.9,470(-4),中京,14,中1週,Y,,3,ハーツクライ,スピニングワールド,,B
9,7,ゴールドローズ,牝5,河原田,栗東・飯田,追込,56.2,8,8,,37.2,438(0),中京,15,中1週,Y,,3,ゴールドシップ,タニノギムレット,,
10,7,レーウィン,セ3,岩田康,栗東・上村,先行,7.1,3,1,3歳未勝利,38.6,506(0),小倉,56,中7週,Y,,3,ヘニーヒューズ,ディープスカイ,,
11,8,フラッシング,牡3,Ｍデム,栗東・牧浦,先行,17.0,4,7,3歳以上1勝クラス,38.1,474(-4),京都,98,中13週,Y,,3,ドレフォン,フジキセキ,,B
12,8,グランドセントラル,牡3,和田竜,栗東・北出,先行,17.8,5,7,3歳以上1勝クラス,38.2,466(+2),中京,22,中2週,Y,,3,シャンハイボビー,タイキシャトル,,
