馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,トゥードジボン,牡4,藤岡佑,栗東・四位,,5.6,4,1,,33.5,486(-2),京都,50,中6週,Y,,3,イスラボニータ,Yesbyjimminy,
2,2,ショウナンアレクサ,牡3,岩田望,栗東・清水久,差し,2.4,1,3,,32.9,500(0),京都,35,中4週,Y,,3,キズナ,Oratorio,
3,3,ヒルノローザンヌ B,牝4,藤岡康,栗東・西村,差し,89.1,10,10,,32.9,488(+4),京都,21,中2週,Y,,3,キズナ,Cryptoclearance,
4,4,オールイズウェル,牡7,酒井,栗東・佐々木,差し,107.9,11,9,,33.9,502(+6),新潟,92,中12週,Y,,3,ルーラーシップ,ゼンノロブロイ,
5,4,スズハローム,牡3,鮫島駿,栗東・牧田,差し,5.1,3,1,3歳以上2勝クラス,33.2,454(+2),京都,29,中3週,Y,,3,サトノダイヤモンド,ローレルゲレイロ,
6,5,リッケンバッカー B,牡5,,栗東・西村,差し,47.3,9,8,,33.2,484(+6),京都,35,中4週,Y,,3,ロードカナロア,City Zip,
7,5,セオ,牡3,坂井,栗東・上村,,4.6,2,1,3歳以上2勝クラス,33.6,482(+4),京都,22,中2週,Y,,3,スピルバーグ,Oasis Dream,
8,6,ルージュラテール,牝4,西村淳,栗東・矢作,差し,12.7,5,5,,35.7,498(+4),東京,21,中2週,Y,,3,ハーツクライ,Mr. Greeley,
9,6,スーサンアッシャー,牡4,横山典,栗東・鈴木孝,差し,25.9,7,8,,32.9,474(+12),東京,29,中3週,Y,,3,Siyouni,Solon,
10,7,インザオベーション,牝4,浜中,栗東・武幸,差し,15.5,6,5,,34.2,464(-4),東京,14,中1週,Y,,3,ハーツクライ,Exceed And Excel,
11,7,ワンスカイ,牡6,斎藤,美浦・斎藤誠,差し,329.1,13,14,,34.8,506(+6),新潟,36,中4週,Y,,3,スウェプトオーヴァーボード,フジキセキ,
12,8,メイショウドウドウ,牡8,団野,栗東・荒川,差し,198.8,12,7,,33.7,494(+8),京都,21,中2週,Y,,3,ヴィクトワールピサ,コマンダーインチーフ,
13,8,トオヤリトセイト B,牡7,松若,栗東・松下,差し,46.6,8,8,,33.9,496(+10),京都,50,中6週,Y,,3,ドリームジャーニー,アドマイヤコジーン,
