着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,5,サンライズアリオン,牡4,57.0,松山,1:53.8,,1,2.6,37.3,栗東平田,526(+8)
2,4,8,タガノエスコート,牡4,57.0,和田竜,1:54.1,1.3/4,3,5.0,37.5,栗東五十嵐,496(-2)
3,2,4,ウインザナドゥ,牡5,58.0,岩田康,1:54.7,4,5,13.1,37.9,栗東加用,478(0)
4,6,12,プリモスペランツァ,牡4,57.0,福永,1:54.9,1,2,4.1,37.6,栗東中竹,492(+2)
5,6,11,タイセイエピソード,牡4,57.0,岩田望,1:55.2,2,6,14.2,37.8,栗東杉山晴,474(-2)
6,2,3,レイクリエイター,牡5,58.0,浜中,1:55.4,3/4,11,74.0,38.7,栗東浜田,486(+2)
7,1,1,スナークレジスト,牡6,58.0,永島,1:55.4,アタマ,9,31.1,37.6,栗東川村,498(-10)
8,8,15,キミコソシャチョウ,牡4,57.0,松田,1:55.5,クビ,10,50.0,38.4,栗東森,512(-2)
9,5,9,スズカマジェスタ,牡4,57.0,団野,1:55.7,1.1/4,12,115.5,38.3,栗東須貝,432(-6)
10,1,2,ラブリーエンジェル,牝6,56.0,鮫島駿,1:55.7,アタマ,8,19.0,38.7,美浦鈴木慎,456(+6)
11,4,7,ラインオブソウル,牡4,57.0,吉田隼,1:55.8,クビ,7,16.9,38.8,栗東音無,502(-2)
12,7,13,シェイリーン,牝4,55.0,藤岡康,1:56.1,1.3/4,4,12.1,39.3,栗東池添学,502(+8)
13,7,14,ナムラゴロフキン,牡6,58.0,国分優,1:56.2,1,14,173.5,38.9,栗東大橋,516(-8)
14,5,10,ファイヴレター,牡6,58.0,荻野極,1:56.2,ハナ,13,163.2,38.5,美浦佐藤,472(+2)
15,3,6,サワヤカコーズサン,セ5,58.0,国分恭,1:56.7,3,15,183.5,40.2,栗東茶木,476(+10)
16,8,16,キゾク,牡5,58.0,古川吉,1:56.7,ハナ,16,354.2,38.8,栗東池添兼,504(-2)
