馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,オレデイイノカ,牡7,内田博,美浦・古賀,差し,76.9,12,5,,38.9,502(-4),中山,43,中5週,Y,,3,サウスヴィグラス,ダイワメジャー,
2,1,ホウオウスーペリア,牡5,菅原明,栗東・吉岡,,16.6,5,5,,37.2,488(+4),阪神,70,中9週,Y,,3,スクリーンヒーロー,Shamardal,
3,2,トップオブジェラス,牡6,横山武,美浦・高木,先行,35.6,7,9,,38.5,538(-12),中山,147,中20週,Y,,3,ドゥラメンテ,Petionville,
4,2,フジマサテイオー,牡4,佐々木,美浦・菊川,先行,248.3,16,4,B3五,39.4,512(+2),大井,124,中17週,,,0,ホッコータルマエ,シンボリクリスエス,
5,3,ラタフォレスト,牡4,津村,美浦・加藤征,差し,5.0,3,1,4歳以上2勝クラス,35.2,510(-4),東京,29,中3週,Y,,3,パイロ,ゴールドアリュール,
6,3,グロバーテソーロ,牡4,戸崎圭,美浦・高木,先行,55.3,9,7,,36.4,506(-2),東京,29,中3週,Y,,3,オルフェーヴル,カコイーシーズ,
7,4,サイモンブーケ,牝5,シュタ,栗東・梅田,先行,77.1,13,7,,37.0,516(+2),新潟,29,中3週,Y,,3,ダイワメジャー,ロージズインメイ,
8,4,リバートゥルー,牝5,吉田豊,美浦・久保田,差し,20.8,6,5,,36.7,462(-2),新潟,29,中3週,Y,,3,レッドファルクス,ヴィクトワールピサ,
9,5,ターコイズフリンジ,牡4,ルメー,美浦・田中博,先行,2.4,1,1,4歳以上2勝クラス,36.8,522(0),東京,36,中4週,Y,,3,ブラックタイド,Malibu Moon,
10,5,グラウンドビート,セ4,丹内,美浦・田村,差し,49.6,8,11,,35.6,492(-8),東京,120,中16週,Y,,3,ロードカナロア,ファルブラヴ,
11,6,テリフィックプラン,牡4,レーン,美浦・萩原,差し,7.0,4,7,,38.9,490(+2),中山,43,中5週,Y,,3,マスタリー,Perfect Soul,
12,6,グランツアーテム,牡7,横山和,美浦・中川,差し,79.8,14,7,,37.8,516(+4),中京,63,中8週,Y,,3,マクフィ,シンボリクリスエス,
13,7,ジャスリー,牡5,木幡巧,美浦・田島,差し,107.3,15,13,,36.9,532(0),東京,36,中4週,Y,,3,ルーラーシップ,エンパイアメーカー,
14,7,ワンパット,牡4,松山,栗東・高橋亮,差し,66.2,11,11,,36.9,486(0),東京,29,中3週,Y,,3,シニスターミニスター,ブライアンズタイム,
15,8,ダノンザボルケーノ,牡4,横山典,美浦・菊沢,差し,4.2,2,3,,35.6,476(+2),東京,21,中2週,Y,,3,キタサンブラック,アイルハヴアナザー,
16,8,コブラ,牡6,菊沢,美浦・菊沢,差し,58.4,10,9,,38.9,492(0),中山,71,中9週,Y,,3,ダノンレジェンド,ダンスインザダーク,
